t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,3.946093824610637,11.83828147383191,3.946093824610637,0.12280372106848048,0.7654290118067013,0.217749418872217,0.22845222270714882,0.9670805786748725,0.9562890747167414,0.4458584780468041,0.6013895400516874,0.06654775706806049,0.4995062062578953,0.5463928824392463,0.9325323443282757,0.0,0.0,0.0
0.0,9.189068270836994,9.189068270836994,3.063022756945665,0.8180755131756647,0.4698227367538954,0.06958337997773922,0.6614987728037989,0.39007349309118,0.1816890739117908,0.001303151836864469,0.28560754473279215,0.9971583867385618,0.5856542879983347,0.19175346157493522,0.371220959792242,0.0,0.0,0.0
1.0,3.9994223104038773,11.998266931211631,3.9994223104038773,0.5587987464497334,0.2043290551085597,0.12823267002267114,0.576335572450399,0.9291046573831756,0.7491296061553561,0.18826060506846987,0.6366184419178605,0.843889029874751,0.6490246231747453,0.6510721023336089,0.8959809414052639,0.0,0.0,0.0
0.0,9.353203016101311,9.353203016101311,3.117734338700437,0.012165076137010788,0.07517978778871293,0.6012125676886203,0.2659043900964243,0.0984127370372384,0.17508514606509784,0.8149986368161045,0.40127738003478886,0.453832316476818,0.7485603435537919,0.1627117412057506,0.9700958340004012,0.0,0.0,0.0
1.0,4.7091589268631395,14.127476780589419,4.7091589268631395,0.18577310635277822,0.5353353009693966,0.7280190731626079,0.576094317737939,0.5803487894380982,0.5472339256586259,0.7809471135447402,0.24771563429150167,0.933681249931508,0.8939481793913369,0.9548123995597024,0.7469160584430499,0.0,0.0,0.0
1.0,4.5916444009590975,13.774933202877293,4.5916444009590975,0.8990348033375387,0.9774077555992454,0.3435123504304135,0.1716331360179575,0.7194809042280359,0.4202943269355729,0.22896522973024724,0.6644986453052362,0.7340831191783063,0.703081430651819,0.4172631915197096,0.6539290181401026,0.0,0.0,0.0
1.0,4.839080974695713,14.517242924087139,4.839080974695713,0.9571420890076654,0.7114230147810213,0.8253586803028627,0.438240072528731,0.28031481030297656,0.797083525082961,0.8787739570949044,0.19819925364953528,0.8530884071189551,0.5508995991937136,0.2789712023798284,0.18738356088690444,0.0,0.0,0.0
1.0,3.910794854698748,11.732384564096243,3.910794854698748,0.06071833770513413,0.6574052359513445,0.9220316675247436,0.0762404954418675,0.9164601964028846,0.26902264222255023,0.018064567169814638,0.518584658560517,0.7535188029946028,0.7617929246448215,0.6505158809048405,0.972835856117919,0.0,0.0,0.0
1.0,3.911030517407268,11.733091552221804,3.911030517407268,0.07464803283133603,0.24998774229784027,0.7352624562802087,0.8208102419061238,0.6963209759850454,0.5445940559805402,0.6343721522299649,0.6991982135523375,0.6184243704242167,0.24230551944839518,0.7735874574998953,0.2612296826609173,0.0,0.0,0.0
0.0,8.797208862732118,8.797208862732118,2.9324029542440395,0.1894424009318505,0.5793617293444382,0.6012079796276943,0.02410138426245112,0.5401707951875209,0.030396616305301882,0.3412680733978284,0.45698969633754216,0.3290564118086583,0.46773796862756034,0.2247552808229274,0.6396401506176626,0.0,0.0,0.0
1.0,4.509662300921298,13.528986902763894,4.509662300921298,0.7090163191437681,0.8586621881612587,0.16849529119371054,0.8230805711999433,0.17558049947977783,0.4226255571875679,0.6081911980422309,0.8416385126968977,0.9657774058361597,0.34056442060575054,0.3193084902228768,0.07258365722622007,0.0,0.0,0.0
1.0,4.469423191653026,13.408269574959078,4.469423191653026,0.6331808017455307,0.830969670173672,0.14499764681909133,0.14445893231322293,0.8320908961658706,0.5994435813429148,0.8264996371074268,0.9570745889151261,0.3993813543295668,0.2758155266114418,0.007293349943069183,0.4751568862511506,0.0,0.0,0.0
1.0,4.758000587874596,14.274001763623788,4.758000587874596,0.8626375470635689,0.6491446778879432,0.8216675852787103,0.7245798669371466,0.8159739044278362,0.7897466836608233,0.3744989593618222,0.6854212835668854,0.8194160194253123,0.1213174400007927,0.7391408985206345,0.03754178042980383,0.0,0.0,0.0
0.0,8.703259150996116,8.703259150996116,2.901086383665372,0.4848857934449533,0.05001687078780903,0.6530764815714845,0.8735281344073896,0.1888959962435932,0.23538318495523824,0.33873581828787735,0.46269849234624005,0.029345728373224578,0.7414460120708091,0.33547603079454313,0.46273104445339197,0.0,0.0,0.0
0.0,9.413433220729274,9.413433220729274,3.1378110735764246,0.30986059548515377,0.03908948761158726,0.4749453390059709,0.5618442747105282,0.37577926266982076,0.5758668656932553,0.22435914093672804,0.7888217640901676,0.9402533549364557,0.06918899873570428,0.17353320127409144,0.405234996446305,0.0,0.0,0.0
0.0,10.862294126473628,10.862294126473628,3.620764708824543,0.980127811490698,0.944873283548309,0.05201074432683628,0.6551692824473965,0.40248547362104536,0.19892851033184455,0.6477826131636433,0.13287026831133952,0.006052024382666721,0.8301401912075138,0.08033602743684531,0.4132062844193487,0.0,0.0,0.0
1.0,3.934202565853145,11.802607697559436,3.934202565853145,0.6653828225727785,0.4586314737103452,0.037399115263864524,0.951922386512377,0.2352682869037227,0.19969948541659632,0.5454565172277073,0.9640304244705229,0.7412303819635693,0.4230238415015636,0.2823720085966318,0.2952184758842349,0.0,0.0,0.0
1.0,5.595043178553923,16.78512953566177,5.595043178553923,0.9679760652492975,0.931330546569345,0.8829605709295196,0.8351248123824109,0.9152965037655306,0.6514414390284399,0.8050077806946127,0.7161741281766937,0.19315879321243323,0.7447794413040917,0.4527236929521137,0.343814540792199,0.0,0.0,0.0
1.0,4.341279257043067,13.023837771129202,4.341279257043067,0.7200406141030237,0.9518889840422307,0.1827878600165075,0.45077004653085373,0.4318605583681897,0.5067194146416022,0.9370076753142893,0.18461384823571247,0.8671333523053135,0.4525267350864184,0.13344635557217,0.32881333557555825,0.0,0.0,0.0
0.0,8.308194942249944,8.308194942249944,2.7693983140833147,0.05909683919562303,0.501661059745035,0.31182597055830064,0.32118988595827536,0.11089508300302098,0.6914199122143525,0.06821115462654015,0.22272009352598765,0.7580277462100582,0.12578187504352323,0.7318109172206385,0.8742174459316063,0.0,0.0,0.0
0.0,7.505272564327593,7.505272564327593,2.501757521442531,0.054742202123583494,0.17326670225213014,0.8799285260161726,0.028781764565669055,0.5094861909157762,0.06736951632484156,0.37950445250678944,0.5296123346988939,0.06542867426518484,0.7074416087600457,0.00786093881161154,0.16217214668143953,0.0,0.0,0.0
1.0,4.044289637682485,12.132868913047453,4.044289637682485,0.059228735423027534,0.35966974165959753,0.2546512308852322,0.25528544424592425,0.936982393845894,0.328154697586695,0.8048270802702343,0.7851835951664621,0.5759364653483577,0.5914901949157885,0.7403960647959755,0.7322411105525743,0.0,0.0,0.0
1.0,4.5639538119331675,13.691861435799503,4.5639538119331675,0.8488819825224506,0.9396174113088577,0.4931447913864061,0.539536815343753,0.6669232468771241,0.9079950055802711,0.26213796915033094,0.4469396833083231,0.4091304998318487,0.7075207411255663,0.07224176767143131,0.7337283737115734,0.0,0.0,0.0
1.0,4.8969449352053624,14.690834805616088,4.8969449352053624,0.650447859805585,0.7458240063409828,0.7394211182144119,0.9619269046870007,0.7778164628823471,0.05983288494520522,0.7374008535369155,0.9016342133140279,0.621121257289712,0.5267444899167303,0.4460927589639402,0.15528623916373285,0.0,0.0,0.0
0.0,9.752795326068833,9.752795326068833,3.250931775356278,0.8639902040987716,0.2197180490152293,0.16655786831926345,0.2549908753951903,0.3880687143670887,0.34075522723297147,0.3154146558510621,0.49410160412037385,0.7720641274947742,0.40330160044859364,0.004561190262632242,0.9241335638951779,0.0,0.0,0.0
0.0,8.982791735844883,8.982791735844883,2.9942639119482943,0.036731167075310434,0.11821778219831491,0.5038965997411079,0.3846375381328221,0.8781510297836782,0.033820096220313456,0.4272567047615097,0.25884878337163997,0.5463230684153706,0.8690803356130189,0.582330477156315,0.7450003456474308,0.0,0.0,0.0
1.0,3.852038799499745,11.556116398499235,3.852038799499745,0.522690883149204,0.40986183395089726,0.8670667470134829,0.6858690244272763,0.4317736533523422,0.2527723104455907,0.2814789095424448,0.35633983852696627,0.885062266818568,0.192475304637294,0.8825189608657701,0.9727779896646431,0.0,0.0,0.0
0.0,11.064983732834303,11.064983732834303,3.6883279109447678,0.4959432861067744,0.752576961699499,0.4594133476172345,0.7991336463484182,0.7544974284509917,0.3784595604440524,0.25502835606353647,0.2843666942538503,0.5157376795821685,0.19829100594413818,0.829413570067479,0.7103332925280207,0.0,0.0,0.0
0.0,8.514946961593083,8.514946961593083,2.838315653864361,0.24758411401880231,0.22892032071913537,0.9261491065412749,0.3460557822685303,0.30436750354665476,0.44632606796968644,0.052828243140113695,0.6512237523647092,0.0257906641953638,0.23496447103775375,0.7027777779474541,0.6012001016328062,0.0,0.0,0.0
1.0,4.355985151564448,13.067955454693344,4.355985151564448,0.49515374707692106,0.9700581945413392,0.19384359463683176,0.11464247306035835,0.31460697244173863,0.8413082761428219,0.4609659258382103,0.39575258767623156,0.5283086525990969,0.855662838499634,0.9098419065175062,0.4199797605957867,0.0,0.0,0.0
1.0,4.0888631458854485,12.266589437656346,4.0888631458854485,0.6533220575367127,0.37507373454551607,0.5921251926745317,0.9853711009431722,0.9433968400295213,0.7034245125638985,0.3922869555509415,0.1980008502154752,0.4695696321628092,0.8009998752865175,0.0066080883868704365,0.9962462469120457,0.0,0.0,0.0
0.0,10.83927254132879,10.83927254132879,3.6130908471095964,0.012191802946450392,0.9897578324275906,0.6196678094364473,0.20829521187824007,0.6149280937940631,0.5005447112807236,0.07138466407981514,0.37893324905799763,0.33139222257085943,0.8258402707248699,0.5945883207054302,0.5219600443361435,0.0,0.0,0.0
1.0,4.43342083874192,13.30026251622576,4.43342083874192,0.8913303402593347,0.8980781319912811,0.3114994064402534,0.24582303443850606,0.8971774789157605,0.27124416129686524,0.39074205458272904,0.4494532879215811,0.4473378384982968,0.9234815741070709,0.4514923865997924,0.8011625515812881,0.0,0.0,0.0
0.0,10.262790088423595,10.262790088423595,3.4209300294745315,0.687877923175372,0.1896395922252152,0.3164605682477315,0.886882260523278,0.3301764930536163,0.6461228799207447,0.7329467848250925,0.39154607453275525,0.7962253576568719,0.06059678964058568,0.07946686235871947,0.009300080456179916,0.0,0.0,0.0
1.0,5.068838086275779,15.206514258827337,5.068838086275779,0.6935735181623378,0.9476224362830771,0.23600035020278542,0.08386885267344901,0.06461342781035428,0.979055588831838,0.8053274572272495,0.8101518095645622,0.3492622576420068,0.9709986430365756,0.006189414513932956,0.9047567388538444,0.0,0.0,0.0
0.0,7.873069416521282,7.873069416521282,2.6243564721737607,0.6730414291846236,0.06778321068111803,0.6996272670670242,0.9950956054719712,0.883124384992453,0.0664154538477596,0.06491138993507795,0.37091804652823634,0.23891819094601385,0.035376797980261054,0.3576233634545578,0.6996298431176378,0.0,0.0,0.0
1.0,4.7264228692694195,14.179268607808257,4.7264228692694195,0.6966249842695194,0.9554581535005507,0.23959363127541766,0.07811049884346621,0.7564545567561325,0.13844827719605102,0.6050539087541504,0.9702930955306974,0.7996488339621209,0.5453071725440133,0.723405545548048,0.18963673481017074,0.0,0.0,0.0
0.0,8.048609943331236,8.048609943331236,2.682869981110412,0.3340015604412121,0.24567936085264963,0.14756199482762278,0.10751586360629528,0.42761152710065586,0.8421225713768998,0.8909761460530645,0.05668327180825061,0.15339116980115286,0.17083308821369303,0.4488436817703809,0.18880176539084947,0.0,0.0,0.0
0.0,10.684016908698773,10.684016908698773,3.5613389695662576,0.45071782881897926,0.7406005678230114,0.014749693904206107,0.5191201451691604,0.6596704613363014,0.34438782848152616,0.7812094257284921,0.4345439471044896,0.21868444854919156,0.5071418187846892,0.5508671207756772,0.013934122372469493,0.0,0.0,0.0
0.0,6.654022439571665,6.654022439571665,2.2180074798572216,0.15814210245955995,0.23577007971283281,0.878867071487141,0.43899108706609824,0.7067036712700754,0.10950145469716344,0.1366570410257235,0.0490552088473748,0.11360487519073281,0.2514973404942549,0.6338244189690339,0.5868305848509602,0.0,0.0,0.0
0.0,10.400500262014685,10.400500262014685,3.4668334206715614,0.3831343999965672,0.49652557179204526,0.07739863051588614,0.1964899314718438,0.3693200720733071,0.2607707050096597,0.8462922895615802,0.44660713669777263,0.9387927387320578,0.006469374967380204,0.7595360080417631,0.373747557830474,0.0,0.0,0.0
1.0,4.037860235553623,12.11358070666087,4.037860235553623,0.388812152243326,0.6641873400144158,0.4480645586194535,0.049554458481392394,0.42583500652498185,0.6177634959669057,0.7821861715135769,0.2110261510724929,0.588837589840338,0.8271755859612827,0.1927333396849238,0.731952148905504,0.0,0.0,0.0
1.0,4.603262629531069,13.809787888593206,4.603262629531069,0.9680099743707827,0.8680356259204132,0.7297725698574669,0.9410834346577874,0.07470462528252131,0.9052468183170059,0.6179747120486511,0.029350876014424876,0.45369970496748935,0.4710846596444537,0.7673688698501258,0.42491986253790826,0.0,0.0,0.0
0.0,8.600645792868313,8.600645792868313,2.8668819309561044,0.6380827916863242,0.06497442843933832,0.396148629794017,0.1410038117774901,0.14186575864923034,0.9818283889093554,0.47162543680062163,0.5321776805001358,0.11963342438191438,0.14040178967570582,0.12883560614169431,0.43041793018497676,0.0,0.0,0.0
1.0,4.5408694025935015,13.622608207780505,4.5408694025935015,0.7235681085038557,0.5883656954777564,0.7940606841562321,0.01849576954763754,0.6766385245021468,0.03180351515533364,0.9036149880689786,0.9586458051556538,0.1390861861598257,0.5336530682310053,0.28522988592419507,0.846021437286856,0.0,0.0,0.0
0.0,8.415102100276918,8.415102100276918,2.8050340334256396,0.7948466399119647,0.7013774695319569,0.23141246779515967,0.8758219280183395,0.05690648446145952,0.06732772512176521,0.2144684520225867,0.23170751039478676,0.21353730564543627,0.12931889780252614,0.3866725762376738,0.7801547431577504,0.0,0.0,0.0
1.0,3.841027446656323,11.523082339968969,3.841027446656323,0.1158224160087159,0.4312481956395019,0.772837863042974,0.5382031421824417,0.5141230349696395,0.6493104491615509,0.3343799176775446,0.7274017283032606,0.22340718492056033,0.6162468540643555,0.8186640062261321,0.41775309733352073,0.0,0.0,0.0
0.0,8.935384688104097,8.935384688104097,2.9784615627013658,0.6059872631159836,0.47321774467129574,0.4640645168780183,0.05275951286768099,0.971549506007909,0.24717389844621795,0.23307341449293928,0.46319805276412407,0.25429435060251615,0.3870824364716692,0.3209869791874981,0.1644161232271213,0.0,0.0,0.0
1.0,4.237796153957794,12.713388461873384,4.237796153957794,0.917756619652333,0.29728114586868837,0.3857741208372215,0.971380331756996,0.9254847586847763,0.0848559787980181,0.7748027227437302,0.22638168798559788,0.8368423952164264,0.6762053377061816,0.5379095138459389,0.580348283371263,0.0,0.0,0.0
0.0,10.42171705950571,10.42171705950571,3.473905686501903,0.19722560403148548,0.3898522833746587,0.06531449951427004,0.6755182322489445,0.5813284878320011,0.5596549676592589,0.3066342714406025,0.9894022937245568,0.4180978405153215,0.13765357910735132,0.7953642865552396,0.5559465255946966,0.0,0.0,0.0
1.0,4.278707095386332,12.836121286158997,4.278707095386332,0.5646381202932294,0.4748937946561843,0.8819578248583679,0.9890361543080288,0.6495104708764806,0.857847729020111,0.34726217325134645,0.21737972885293577,0.5896347913216059,0.5650275965569855,0.7123399699701031,0.4484154766223839,0.0,0.0,0.0
0.0,10.358040711663214,10.358040711663214,3.4526802372210716,0.1772940224683096,0.015226463351125097,0.7112429857388146,0.3768065022174353,0.7830484856823706,0.9060161279173132,0.999954117438986,0.13495196042422075,0.004560001946809056,0.5132887183385848,0.6585162372573197,0.46446815004343,0.0,0.0,0.0
0.0,10.216685142734852,10.216685142734852,3.4055617142449504,0.09524469887508002,0.6168094960946229,0.1968804998101087,0.7275223366975021,0.1745931439151075,0.5194102508125734,0.6442820877555052,0.3037354306065402,0.6758865336473372,0.14358241381072467,0.8076796611187121,0.5504001637218768,0.0,0.0,0.0
0.0,10.31892681770048,10.31892681770048,3.4396422725668265,0.8709703797209122,0.6951019417193413,0.8363638031060167,0.65208834441768,0.1127165343820501,0.30409709147606434,0.1902160610757404,0.14689953707625902,0.14384507134143298,0.568595774623928,0.2619918626948279,0.7477332160551919,0.0,0.0,0.0
1.0,3.9463040779175,11.8389122337525,3.9463040779175,0.9084065055516245,0.8415364688290352,0.6431511610134544,0.2341611723955619,0.01840885536541148,0.3863967048708936,0.04101927938877559,0.48332422213122206,0.759797625858262,0.8486927797809988,0.24072636899336308,0.15508637180059814,0.0,0.0,0.0
1.0,4.065518212909175,12.196554638727523,4.065518212909175,0.5979528798586852,0.7592455931691676,0.5641748674703031,0.21251554100338466,0.596772546382409,0.6869871121375328,0.13685185468067929,0.4283232988088391,0.6287817530390241,0.44340864650726874,0.9065727976784864,0.6648209956615572,0.0,0.0,0.0
0.0,8.208445780998087,8.208445780998087,2.736148593666029,0.3702425661142401,0.21268899329227509,0.5740559712727809,0.23770743564259056,0.030156842004429363,0.7430083509593918,0.45615059072864306,0.06822496151412916,0.16991143753819915,0.48603755753874633,0.30864517453321416,0.7342309253659964,0.0,0.0,0.0
0.0,11.123901912161347,11.123901912161347,3.7079673040537826,0.8947955991329939,0.755550809251359,0.6071345490772427,0.6634283052443497,0.6040555464622026,0.30179273159110975,0.154165396548974,0.524481287598659,0.07953896505987346,0.33905093109363926,0.2151255814991926,0.8940744468489074,0.0,0.0,0.0
0.0,9.60396480218381,9.60396480218381,3.201321600727937,0.19867759532448215,0.7690164963801893,0.4562880580827574,0.8944287018511895,0.26225405591000406,0.9490064953888608,0.4543150106417633,0.2618707176021132,0.020782303079538877,0.09162263137958826,0.48436293637960814,0.07455826766035567,0.0,0.0,0.0
1.0,4.3695914852577955,13.108774455773386,4.3695914852577955,0.7367770980657473,0.9846997500789523,0.6464394794666019,0.42904296543439635,0.42346182579842007,0.5384119530804619,0.6437462990718946,0.2203344408159592,0.11061201845691504,0.964963478075375,0.5679161174643634,0.1476040228855846,0.0,0.0,0.0
0.0,11.291045821901063,11.291045821901063,3.763681940633688,0.8054750285580827,0.8252090885270374,0.3964181600342114,0.5320535013132723,0.349958568911789,0.5649317570405356,0.28854755275735733,0.6417353000025996,0.08497334243709886,0.1854416971278683,0.6961335079716624,0.3719444494477623,0.0,0.0,0.0
1.0,4.005443855968102,12.016331567904306,4.005443855968102,0.1769839120876069,0.2698865741415427,0.5819383112572944,0.30291949581180433,0.980352280984677,0.79215591113301,0.8086110823798177,0.5423336253292536,0.34272612015916437,0.5225211270099565,0.9385989241205847,0.0993162581413336,0.0,0.0,0.0
0.0,10.094252525207498,10.094252525207498,3.3647508417358325,0.021143631772098992,0.8665421676509263,0.04834208981960564,0.6677732622656546,0.48185990392350053,0.14242883233360326,0.6870689557436622,0.5809850654416505,0.18980424843019073,0.5058154227604694,0.12092617484099044,0.6048361674366991,0.0,0.0,0.0
0.0,8.460148854529406,8.460148854529406,2.8200496181764687,0.21059318941640703,0.45288993656433074,0.23730828299073037,0.1815523084027949,0.48597398091647637,0.3867387857701403,0.1757202635668187,0.36894433666551996,0.0658189368305857,0.7581480571867907,0.9602979432556221,0.5224465071751971,0.0,0.0,0.0
0.0,10.607888270961668,10.607888270961668,3.5359627569872227,0.411463866915616,0.5744775709187977,0.06571140777954176,0.45134303398888154,0.6626729095596763,0.010602457289029088,0.7856851643338613,0.8886526280817029,0.1387556287423568,0.3541775021867939,0.701934546214626,0.08406996536872557,0.0,0.0,0.0
1.0,3.8616763145054605,11.585028943516381,3.8616763145054605,0.0790777325360501,0.30571965929540135,0.0861148067625922,0.9254188119290254,0.20405824516484738,0.09631206727708119,0.7234429342751945,0.9789295535199981,0.15413132541045516,0.9834962831112385,0.6603817465732031,0.9726292683826894,0.0,0.0,0.0
1.0,4.06648476125766,12.19945428377298,4.06648476125766,0.7463016416902865,0.5687518623921702,0.9787444447795477,0.35693932665051875,0.11704372863645396,0.12056454018479645,0.09011930288545333,0.9371341499876804,0.7589689102194169,0.14805265589643346,0.5364096057638237,0.8957812913853089,0.0,0.0,0.0
0.0,9.65123000576273,9.65123000576273,3.217076668587577,0.4917494344740566,0.0778073307287721,0.6319952702361612,0.9181087725746221,0.06702491293840707,0.18640976387829955,0.34633184633008696,0.582051500617243,0.36600631485890056,0.5103625926567918,0.7489105107251426,0.5255670242878326,0.0,0.0,0.0
1.0,3.9814334231841157,11.944300269552347,3.9814334231841157,0.45377751291208746,0.36350121002297275,0.13075608116398751,0.39244856094692504,0.41552336086913755,0.25873069869968324,0.9169681292442742,0.5752907672468069,0.08220264132068456,0.9670456371813495,0.8852678404224916,0.8987550452160468,0.0,0.0,0.0
1.0,5.101096353656247,15.30328906096874,5.101096353656247,0.7599457341662752,0.983701383320815,0.927434958699248,0.10548951105133464,0.6198867715626142,0.03706971520906621,0.39520898215244105,0.9396782739469565,0.8317972449203299,0.889068261039831,0.11942849609527273,0.6120865359293802,0.0,0.0,0.0
1.0,4.388474002225913,13.16542200667774,4.388474002225913,0.6750062916347298,0.8579561153093243,0.289316838315665,0.14523615070921114,0.30173129178302427,0.8925161926601498,0.2674882055543054,0.702220116644081,0.3623238459647663,0.9102714873359273,0.0286632578083742,0.947928682031524,0.0,0.0,0.0
0.0,9.672435872054182,9.672435872054182,3.2241452906847274,0.22994462089185508,0.364080655320835,0.34625106803163896,0.019408450200125493,0.23267540843254275,0.2661234561041197,0.6107366977949631,0.35868652965012615,0.9059388071773581,0.14542565997163814,0.8292634469944902,0.8032096937760311,0.0,0.0,0.0
0.0,9.363771668424459,9.363771668424459,3.1212572228081528,0.2916359831527525,0.38057170219010983,0.6310310111057744,0.7263826581030525,0.31090344394946845,0.8980202402595426,0.08085965086715385,0.3183310798151078,0.9601449462694371,0.010001598333700623,0.14895801930754482,0.2565726902048633,0.0,0.0,0.0
1.0,4.340428847577415,13.021286542732245,4.340428847577415,0.3493258477238502,0.9284770749867898,0.40287734799586405,0.7311720632291027,0.453490008369709,0.2952795345908097,0.508732525629895,0.6590832457033757,0.4482569968128207,0.42950567592209776,0.8077019622898662,0.8895531637925009,0.0,0.0,0.0
1.0,4.758516589322915,14.275549767968744,4.758516589322915,0.3150065249637478,0.8072634418885333,0.9224256098719992,0.9504942646169579,0.8181039314936012,0.7795239572211093,0.2242109172589738,0.028531026931585157,0.9000191277745432,0.7671526066682346,0.9678819692678979,0.9907977913537415,0.0,0.0,0.0
1.0,3.9244983558844857,11.773495067653457,3.9244983558844857,0.370406467784578,0.8307656009743998,0.6877442330228379,0.1505244872097663,0.1081804809581206,0.11508219639635853,0.7537470084129335,0.8356673633552872,0.4641080164764456,0.3241773648005385,0.15556029703484253,0.17565332726134886,0.0,0.0,0.0
0.0,11.213634337569003,11.213634337569003,3.737878112523001,0.5603109487042971,0.3760015645320228,0.5409531343600388,0.0548916453103826,0.27894839016330664,0.7720217931875032,0.11086140014023615,0.8638205852411823,0.19089328617178014,0.6379906757608861,0.7932792854308387,0.6301246905551401,0.0,0.0,0.0
0.0,7.156275974770425,7.156275974770425,2.385425324923475,0.3560188525461574,0.2486677271615334,0.4995350452238869,0.28964873878550024,0.2727729015542688,0.8990044375109482,0.021263530819491616,0.12640297011123125,0.5662506372974556,0.11969458100571784,0.5194665658265859,0.004377977158968482,0.0,0.0,0.0
