t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0,142.19369055442513,142.19369055442513,23.698948425737523,0.36791429898410044,0.002437529181546161,0.22021519969750436,0.43521585177441247,0.40957540610663246,0.6413546280214967,0.1322604656025984,0.933823722680937,0.08093659233044359,0.37355648065814284,0.35762008635751175,2.912287689725135,1.8795571461061935,1.5111038012879336,2.17809887497721,2.3656554872424724,8.481047512096474,5.7563164346366,5.7563164346366,8.668604124361735,7.93441530961381,8.481047512096474,0.0,0.0,0.0,0.0,0.0,0.0
0.0,126.93149822060775,126.93149822060775,21.155249703434624,0.4241686205929618,0.06632973693022737,0.5787325784522994,0.9732706093257842,0.01020215155997295,0.04913991792356498,0.7270348663760596,0.17552398614031273,0.43862909788859694,0.3200190604187889,0.023460360736913155,2.024961628992835,2.410643595312583,0.8441799302388642,1.8563883059282404,2.058983812427086,7.136173460472522,5.313807337978533,5.313807337978533,7.338768966971368,7.170195643906774,7.136173460472522,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.609409029985365,249.65645417991217,41.609409029985365,0.23362504585945654,0.4048177571071554,0.46846136763690416,0.9927618546617157,0.41222335908592656,0.28551991410593847,0.16459936413784892,0.7594768565651085,0.549194187483393,0.6370320244735532,0.8852489641960977,3.9046480698597907,4.349739514644746,2.5729471507221895,3.439005560403917,3.5722606164493698,14.266340295630643,10.494947281816305,10.494947281816305,14.399595351676096,13.933952842220222,14.266340295630643,0.0,0.0,0.0,0.0,0.0,0.0
1.0,41.51114691428744,249.06688148572462,41.51114691428744,0.8714115812226458,0.5222779958434404,0.995732856740714,0.20812707445321654,0.7793390870609751,0.4893324665827282,0.38844946657103074,0.9934265040409834,0.9378260821514862,0.3984713618353064,0.09731278607080518,3.4782653806231796,3.939087244155944,2.668812812033173,2.5869332660081428,4.484420827338418,12.67309870282044,11.092320883527535,11.092320883527535,14.570586264150716,13.679254149535678,12.67309870282044,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.49932407774873,254.9959444664924,42.49932407774873,0.5555069055253568,0.41715009610260223,0.709261547519768,0.4222454991461718,0.6532565793508188,0.060321460576902686,0.9279799521347512,0.8605697329347879,0.8866185294499068,0.047552115843012444,0.961264591874893,4.302787912120928,4.097348959287173,2.6347302886966832,2.4640406690689387,4.509650230858244,13.498907829173724,11.2417294788421,11.2417294788421,15.54451739096303,13.70577014791104,13.498907829173724,0.0,0.0,0.0,0.0,0.0,0.0
0.0,167.08426658484456,167.08426658484456,27.84737776414076,0.18404348789078828,0.3449859767750636,0.13118447194230387,0.5073844204985227,0.39925061605694956,0.3857703986875436,0.5512280903150576,0.3061386231352955,0.04874986905670897,0.8846438782832442,0.05195956726476203,2.5467176927331945,2.368158799877555,1.8648835262708077,2.3587877293999244,2.850631884330118,9.138547748281482,7.083674210478481,7.083674210478481,9.630391903211676,9.442461939878406,9.138547748281482,0.0,0.0,0.0,0.0,0.0,0.0
1.0,44.21229726140484,265.27378356842905,44.21229726140484,0.19638197242959587,0.4936905045749904,0.9554367308572882,0.8359456819515952,0.7846018252842386,0.075677570430154,0.1781435000273509,0.6639685010954302,0.6552912379944894,0.8338628576015913,0.5091022175183909,3.54112980088215,5.0679310557825845,2.817639377408807,2.944660804506318,3.7267516858608016,14.371361038579861,11.612322119052193,11.612322119052193,15.153451919934344,14.556982923558511,14.371361038579861,0.0,0.0,0.0,0.0,0.0,0.0
0.0,204.3354231169013,204.3354231169013,34.05590385281688,0.16309548339536017,0.3075166955028301,0.5834016615443236,0.29985924931916774,0.7160850865193935,0.6291986800159095,0.45150211017573894,0.9432639811403204,0.07949679641632634,0.7309676667563451,0.3295640780942156,3.6769898807675756,3.0468912341526018,2.2472290102681445,2.460201853083828,3.4074265968761193,11.431311978272149,8.701546841296866,8.701546841296866,12.37853672206444,11.161748694380695,11.431311978272149,0.0,0.0,0.0,0.0,0.0,0.0
0.0,209.5276904331077,209.5276904331077,34.921281738851285,0.05709452042845309,0.3544592318768015,0.09730717686709056,0.11039007597803785,0.31570626225483167,0.830674171020838,0.9572019526600213,0.7094944891329622,0.604303677971694,0.7726671032521284,0.46126004287784295,3.739186225801335,2.716093571078427,1.9611871606900575,2.5865451454341017,4.353366962342611,11.003012103003922,9.030647694111096,9.030647694111096,12.769833919912433,11.617192839545197,11.003012103003922,0.0,0.0,0.0,0.0,0.0,0.0
0.0,223.93548897199003,223.93548897199003,37.32258149533167,0.4852302087637761,0.9147247596371569,0.6835278246030422,0.37226777416157764,0.7875185535815312,0.18290804221144408,0.40175953893559146,0.48888842915313235,0.9040743310424563,0.10486134327455399,0.05902436737202632,3.20709146505246,3.825998953672344,2.3513592326290444,2.119016495420535,3.8401011448185356,11.503466146774382,10.017459331119923,10.017459331119923,13.224550796172384,12.136475826540458,11.503466146774382,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.91506642405394,257.4903985443236,42.91506642405394,0.6489505305060843,0.8066850610708234,0.6284327108944153,0.12350726505083076,0.09117246921506639,0.8199275048103274,0.1662061600454371,0.7386754414706238,0.490532402470122,0.5131912723632057,0.8895134118200787,3.6356873134831877,3.543034592884542,2.9495127449752587,3.8017750456213504,4.426178812301145,13.93000969696434,10.918726150160946,10.918726150160946,14.554413463644135,14.720501195782298,13.93000969696434,0.0,0.0,0.0,0.0,0.0,0.0
0.0,141.58759648579684,141.58759648579684,23.597932747632807,0.0547236722157779,0.20303272744881085,0.47512321781546685,0.04530845971442332,0.01996297717640272,0.005899785377786015,0.11669586402667942,0.4004769481395689,0.9740349404439609,0.43536759238484113,0.6034955824457262,1.3948723443293973,2.756325497429632,1.3165825516715588,1.3478278195873654,2.413213141519985,6.815608213017954,6.4861211906211755,6.4861211906211755,7.880993534950573,7.833949010208541,6.815608213017954,0.0,0.0,0.0,0.0,0.0,0.0
1.0,55.30040206531618,331.80241239189706,55.30040206531618,0.5988227648152401,0.5407266806097897,0.452360932470399,0.7040297026952003,0.6924654865799952,0.9397544749413013,0.2692258417448846,0.3833834301929724,0.9759754067851515,0.9034432923343808,0.8061585977527331,4.335744214516876,5.0751600992276495,3.541616822092139,4.4929355131486455,5.726572545563477,17.44545664898531,14.343349466883264,14.343349466883264,18.679093681400143,18.836284980031913,17.44545664898531,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.23155147297507,277.3893088378504,46.23155147297507,0.34311989494784645,0.8016741769374467,0.24869812797274649,0.7890565791415421,0.6867249886961465,0.43346396567422263,0.8145211171852608,0.23708896881480912,0.6595418002162167,0.832054214523912,0.2598193582201901,4.022349154669618,4.2775692457082,2.9233926333255416,3.4591881894451597,4.8309195164012415,14.682499223148518,12.031881395434983,12.031881395434983,16.0542305501046,15.491069584880142,14.682499223148518,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.039577680650076,252.23746608390047,42.039577680650076,0.9807950956309235,0.43721647469917524,0.9904354764822083,0.0940253162441389,0.7026863198268222,0.19819882639427,0.5049175835166706,0.6775472012948738,0.6502483915636574,0.7012360080097055,0.26092318861224373,2.8755149105881945,3.836771175437951,3.08285708677887,2.6723949095904564,4.436221888253469,12.467538082395473,11.355850150470289,11.355850150470289,14.231365061058485,14.028245060060746,12.467538082395473,0.0,0.0,0.0,0.0,0.0,0.0
0.0,193.52898698889248,193.52898698889248,32.254831164815414,0.2582108849707164,0.2511017264612344,0.09868674142147227,0.7269622530560728,0.4889950772045213,0.8071650028091055,0.9583950205560384,0.8943979792329476,0.2912201875582724,0.25101082548036946,0.4069614172624695,4.53397847658239,2.5149382284444117,1.656279931379311,2.701412110039968,3.7130601423027274,11.40660874644608,7.88427830212645,7.88427830212645,12.418256778708841,10.585690412166418,11.40660874644608,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.64977486874319,279.89864921245913,46.64977486874319,0.8847707697029534,0.8664333652571411,0.26220419277869034,0.06930836318635425,0.6527620080838171,0.662191058130659,0.15967407687654123,0.9140404915408946,0.7590779004470426,0.5922475732427915,0.4764145783965651,3.8008239414719727,3.678447981392402,3.4726282946832683,3.551365707916464,5.053571330137512,14.503265925464106,12.204647606213182,12.204647606213182,16.005471547685154,15.756013314129646,14.503265925464106,0.0,0.0,0.0,0.0,0.0,0.0
0.0,121.65851542017958,121.65851542017958,20.276419236696597,0.022397974924703967,0.1337242391607638,0.365302067981902,0.32115016574044186,0.6505341789212927,0.3892362149032699,0.13135297254914058,0.4889139571287645,0.4630674355136375,0.19429939887729186,0.0734874397417411,2.1883991681454145,2.2015649259370704,1.0744432316257935,1.1342954333482125,2.058099854591841,6.598702759056491,5.334108012154705,5.334108012154705,7.52250718030012,6.468403445502918,6.598702759056491,0.0,0.0,0.0,0.0,0.0,0.0
0.0,214.41696748082867,214.41696748082867,35.73616124680478,0.6144976396928958,0.8875394547147998,0.5877933968717836,0.3675126859908179,0.17307303752192116,0.6898472739094859,0.4420638963304945,0.8278930626616842,0.9198421027015387,0.14010094102557014,0.1355209964972417,3.523450407626445,3.211382615323673,1.9507320694524286,2.8350189918308115,4.002485342393948,11.520584084233358,9.16460002717005,9.16460002717005,12.688050434796494,11.99961901900086,11.520584084233358,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.77207514884639,262.6324508930783,43.77207514884639,0.10456117685711042,0.7952451028235842,0.43567364039408063,0.6573968621713392,0.14926880885007987,0.5125690893446007,0.40846155478800217,0.6350788585359309,0.8298050019851989,0.8694679870680845,0.632418869001696,3.790439145515233,4.369276272294063,2.5509619446005547,3.571659087266415,4.3017975907183565,14.282336449676265,11.222035807612974,11.222035807612974,15.012474953128207,14.793694894879389,14.282336449676265,0.0,0.0,0.0,0.0,0.0,0.0
0.0,186.26714148088269,186.26714148088269,31.044523580147114,0.30278315032720204,0.5682806315913612,0.04114556804989267,0.009384163142385438,0.24531380347913256,0.14261424707940817,0.03472370450750073,0.3858366844965351,0.4149084023466437,0.7805582276581711,0.5867205986750017,1.972873832971325,2.6463113949425883,2.483656411730869,2.3903410184735296,3.0759027656644213,9.493182658118311,8.20587057233788,8.20587057233788,10.178744405309203,10.596211590811409,9.493182658118311,0.0,0.0,0.0,0.0,0.0,0.0
0.0,197.14223519872334,197.14223519872334,32.85703919978722,0.3429721674097861,0.61786243042448,0.6230850398525247,0.9088567147262371,0.32029349756836756,0.41508884231712784,0.45255736307731054,0.5296373884993771,0.11760572491324872,0.3354593372320971,0.3142581108396687,3.558554347452569,3.2374208555566235,1.9308455434743994,2.934497602949397,2.9160974737820866,11.661318349432989,8.084363872813109,8.084363872813109,11.642918220265678,11.018861475762506,11.661318349432989,0.0,0.0,0.0,0.0,0.0,0.0
0.0,219.50159460785304,219.50159460785304,36.58359910130884,0.5140428732145822,0.12243979381168224,0.8735707511823784,0.7226439264279663,0.2942830560391613,0.7737816855935042,0.062492433436894146,0.07994921368653607,0.35402714521494927,0.7852535127626269,0.5096900142253088,2.5652801232210534,3.661908199664073,2.2257092500533613,3.4278518060356706,3.4160105142987094,11.880749378974159,9.303627964016144,9.303627964016144,11.868908087237198,12.731479770051813,11.880749378974159,0.0,0.0,0.0,0.0,0.0,0.0
1.0,54.780219928113674,328.68131956868206,54.780219928113674,0.7255763366753197,0.45208067161496757,0.9751910379148871,0.9023205692198467,0.89526765940114,0.6131895569966271,0.6308349841047629,0.4152428510185324,0.14464429283952107,0.9872919602517299,0.7329746058921425,4.641910898248018,5.089770797134235,3.7931912338352998,4.413433700650634,5.18186006777621,17.938306629868187,14.064822098745744,14.064822098745744,18.706732996993765,18.47825579939638,17.938306629868187,0.0,0.0,0.0,0.0,0.0,0.0
0.0,227.61944247578498,227.61944247578498,37.93657374596416,0.3419194185867671,0.44258830541767125,0.10475567461425817,0.6682656666657343,0.6695861873811031,0.050428992034242004,0.405774934401948,0.35901758910728554,0.10111029731813426,0.4944370517844774,0.9222187054310322,3.5178803804390166,3.4029618886124102,2.870749668601051,2.919858139919924,3.4280638923553757,12.711450077572401,9.701775449568837,9.701775449568837,13.219655830007852,12.621633589488761,12.711450077572401,0.0,0.0,0.0,0.0,0.0,0.0
0.0,134.4410772081416,134.4410772081416,22.40684620135693,0.40088984784778325,0.20496773292455983,0.6914001969346055,0.04675560382739885,0.233508365904891,0.034573852984707276,0.057039026356447975,0.4061550099158573,0.06823480655580849,0.050998881758904435,0.8634392239996234,1.8464388159134857,2.159304811905791,1.7538040524357619,1.601625143342977,1.9136517383327256,7.361172823598015,5.826760602674279,5.826760602674279,7.673199418587764,7.4283857460172555,7.361172823598015,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.31838698644962,295.9103219186977,49.31838698644962,0.8524433793412749,0.6835677971074033,0.6621856046751895,0.7787477315830797,0.8159149334311118,0.7428676539280434,0.0695720540779734,0.7834740333466095,0.5049774188195313,0.9579991259969357,0.10518017737996954,3.979324380854191,4.508572788993221,3.415105413256695,4.120805865336706,4.732522540082242,16.02380844844081,12.656200742332159,12.656200742332159,16.635525123186348,16.777006607668866,16.02380844844081,0.0,0.0,0.0,0.0,0.0,0.0
1.0,39.07652394514187,234.45914367085123,39.07652394514187,0.021410146961906573,0.5456804594054417,0.22187916926004547,0.5627903992873252,0.888114475925534,0.028631881722345542,0.11917853182860594,0.5870653361959939,0.8388987094707903,0.27435317950020544,0.8521690846821023,3.583630169047349,4.183885477531445,2.58172734647519,2.2850351515593266,3.5684364694969313,12.634278144613312,10.334049293503565,10.334049293503565,13.917679462550915,12.619084445062892,12.634278144613312,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.49920856389413,230.99525138336477,38.49920856389413,0.37197680190844806,0.9422838717153074,0.13915023577971664,0.545515015878971,0.5921031147950271,0.43973808654837987,0.24235845453880378,0.4855752256529724,0.2654503964587258,0.275345386352121,0.5571148204462982,3.80468858957576,3.316962841426167,2.738823995217202,3.1319739828495257,3.6863709327631113,12.992449409068655,9.74215776940648,9.74215776940648,13.54684635898224,12.874131752256005,12.992449409068655,0.0,0.0,0.0,0.0,0.0,0.0
1.0,48.305723101580064,289.83433860948037,48.305723101580064,0.743345019409036,0.31471171259510944,0.8955132212318397,0.48329406598152047,0.803939723067097,0.47797234106937037,0.4417038867713804,0.5119046592359056,0.9151532789332322,0.7093597138910235,0.582209109980365,3.615735498700748,4.704180825680187,3.153565278942631,3.3108919629264246,4.988394785716614,14.784373566249991,12.846140890339433,12.846140890339433,16.46187638904018,16.157032853265857,14.784373566249991,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.12230383870527,312.7338230322316,52.12230383870527,0.2642294021871434,0.6895629013330205,0.9225675923660734,0.6531823913638571,0.9220168530347416,0.6957789545339093,0.20841571243299528,0.7206904143858949,0.5757742757377797,0.7394882982936754,0.7595504967527459,4.6491977238371645,5.262142808881894,3.3748479516013266,3.8017924444643514,4.854816894306011,17.087980928784738,13.49180765478923,13.49180765478923,18.141005378626396,17.293600099253585,17.087980928784738,0.0,0.0,0.0,0.0,0.0,0.0
0.0,203.0875903179893,203.0875903179893,33.847931719664885,0.5727979990964893,0.4797151864256677,0.6421644739141462,0.9171085000422063,0.4988925704578272,0.1681299479361391,0.7638837046057616,0.695107804920128,0.8899869185184177,0.13540140141443735,0.005123505418917373,3.527961219806647,3.56839255619162,1.691930662813339,2.2782765403338576,3.5139312338736577,11.066560979145464,8.774254452878617,8.774254452878617,12.302215672685264,11.052530993212475,11.066560979145464,0.0,0.0,0.0,0.0,0.0,0.0
0.0,223.9612599635638,223.9612599635638,37.32687666059397,0.3444436020935231,0.08266530941636441,0.9949875196067992,0.375165546870169,0.55932322293519,0.517746091003096,0.9435702297065492,0.9819481045218015,0.8228883482422983,0.18518794323745713,0.7116409993677474,4.172059503820917,3.731858889676025,1.8832610770502818,2.216849491988357,4.167465746002225,12.004028962535582,9.782585712728533,9.782585712728533,13.95464521654945,11.999435204716889,12.004028962535582,0.0,0.0,0.0,0.0,0.0,0.0
0.0,207.71446361594653,207.71446361594653,34.61907726932442,0.8131956124458711,0.9726380992538508,0.23445661341182744,0.043296480572791896,0.22305662560347628,0.6035011350677583,0.6341439209101236,0.47940950933013593,0.16147270939469272,0.3494715204920309,0.24173348461175348,3.1977792553498903,2.2261255333404235,2.6000953424069824,3.0238363324440565,3.999213107779557,11.047836463541351,8.825433983526963,8.825433983526963,12.023213238876853,11.849270315971019,11.047836463541351,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.53126172959558,231.18757037757345,38.53126172959558,0.06309728931021841,0.4219394464661643,0.2875681534850333,0.3698568713953039,0.8208202694348841,0.7752013155574116,0.621174800150876,0.1144095542521022,0.5644335043710319,0.2853714322168406,0.7200331355380658,3.8434353927948077,3.470022812907324,2.311261572966173,2.635499490484005,4.272071193045493,12.260219269152309,10.053355578918989,10.053355578918989,13.896790971713797,12.688855069402996,12.260219269152309,0.0,0.0,0.0,0.0,0.0,0.0
0.0,219.8673014397096,219.8673014397096,36.6445502399516,0.8011122465915231,0.3568693421733564,0.8681547586508787,0.11167934416471248,0.1637801778114576,0.3707448199093659,0.5971248205724752,0.712356541038952,0.6168985826746786,0.7011406710102684,0.40946057581186834,2.7220156214821882,3.22798345229722,2.432363013398474,2.7510069996610946,4.017131236554993,11.133369086838975,9.677477702250687,9.677477702250687,12.399493323732875,12.428484701911783,11.133369086838975,0.0,0.0,0.0,0.0,0.0,0.0
0.0,225.14434522969296,225.14434522969296,37.52405753828216,0.6324531358909712,0.6520880343816209,0.06461116089724583,0.30185911173349256,0.20271361971618818,0.4097846312203165,0.023677445681440146,0.1040499060922736,0.349478492837918,0.9298322233741769,0.5293727495400615,2.2235454983653935,3.029955392480704,2.946459762903019,3.4553898861406394,3.729400332642694,11.655350539889756,9.705815488026417,9.705815488026417,11.92936098639181,13.161205374167057,11.655350539889756,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.80942873533551,256.85657241201307,42.80942873533551,0.04439087149326859,0.27294896107697775,0.1302296275083088,0.6098292801865468,0.5654741956238876,0.9948501726288344,0.12149919563339029,0.8702631480181227,0.5928837867763205,0.7187207627714028,0.9831000567959439,4.417965009963703,3.873186670739388,2.5846348477614804,3.6238401049529743,4.293868002800026,14.499626633417545,10.751689521300893,10.751689521300893,15.169654531264598,14.375529626253869,14.499626633417545,0.0,0.0,0.0,0.0,0.0,0.0
0.0,223.945743363105,223.945743363105,37.324290560517504,0.7912625844538063,0.09213866134871551,0.36002164958511107,0.9140704761191711,0.7623127657910178,0.5897835950494323,0.0622252010958263,0.8526744664303713,0.8952783294969205,0.535334870112953,0.04352931045127617,3.31673447628581,3.6026860629051654,2.2245781921577685,2.9661194975353546,3.771865317799948,12.110118228884097,9.599129572862882,9.599129572862882,12.915864049148691,12.565249070398236,12.110118228884097,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.54968078537987,279.2980847122792,46.54968078537987,0.8451334463735294,0.5130557675685996,0.197649173017444,0.5728940918364246,0.6257897528348545,0.8696443997373029,0.02609014265101961,0.44990022172725297,0.2910288303977918,0.7114569145023437,0.7641965591899985,3.821570935545453,3.6760710893474564,3.4596324404693255,4.276381179208199,4.64639581325544,15.233655644570435,11.782099343072222,11.782099343072222,15.603670278617676,16.05848052228042,15.233655644570435,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.078419026596606,252.47051415957964,42.078419026596606,0.9006304371303717,0.11790851202916308,0.9624967185008535,0.8759760018848117,0.165670024741717,0.4992064956023392,0.7529069210737342,0.6278316684333091,0.24175671770948304,0.7175243787484347,0.7307778902438881,3.7702775140089626,3.812110243858351,2.6325112428935746,3.8420237156390087,4.126381377279132,14.056922716399896,10.571002864031058,10.571002864031058,14.341280378040018,14.413026579670067,14.056922716399896,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.88846763392215,299.3308058035329,49.88846763392215,0.24772907154787027,0.9317521272284844,0.6416711212749949,0.8642757031757275,0.4522490190287063,0.42313686556115904,0.3839596880259343,0.9389653211118343,0.6500533130176457,0.5650746428881409,0.9002331039303967,4.894571828062243,5.005309030544097,3.0970379646235986,3.932201514331779,4.5541878312283375,16.929120337561717,12.656534826396033,12.656534826396033,17.551106654458277,16.58873634072781,16.929120337561717,0.0,0.0,0.0,0.0,0.0,0.0
1.0,43.75063011211129,262.50378067266774,43.75063011211129,0.3499836144271019,0.6369270578513103,0.6376876315206543,0.5184297579591205,0.9855483794622842,0.05500724839551163,0.6499755975036892,0.6135652829535415,0.7072367736736558,0.8902773335602242,0.08027845736455586,3.539731781490013,4.456385391391805,2.9430148426654763,2.530903469557824,4.355234462238333,13.470035485105118,11.754634696295614,11.754634696295614,15.294366477785626,14.285538165853438,13.470035485105118,0.0,0.0,0.0,0.0,0.0,0.0
0.0,198.33526696109067,198.33526696109067,33.055877826848445,0.27889116811901793,0.30384957891399567,0.3436791451642647,0.9459177411573295,0.05816203750994853,0.8843836113183017,0.012344534955041064,0.6837951635598083,0.5502756100710302,0.06551097690281926,0.9225598747968928,3.811012542211318,3.1899549645162804,1.6289736362426743,3.401112951208357,3.0759773925870473,12.031054094178629,7.894905993346002,7.894905993346002,11.70591853555732,11.29601894455436,12.031054094178629,0.0,0.0,0.0,0.0,0.0,0.0
0.0,114.76899597028292,114.76899597028292,19.12816599504715,0.20229842098775885,0.013464232524587394,0.6344239606362574,0.34173463622958933,0.15562380955619637,0.41256582589908497,0.09298956470156616,0.21846592332825976,0.3882369334112641,0.193153618058713,0.3874736491203622,1.622317641359646,2.11411083953697,0.9520137302476178,1.550690382820096,1.845806054259533,6.23913259396433,4.911930624044121,4.911930624044121,6.534248265403766,6.462621006864216,6.23913259396433,0.0,0.0,0.0,0.0,0.0,0.0
0.0,217.5398505459584,217.5398505459584,36.25664175765973,0.35626869556457774,0.3669984948489705,0.9594895588116206,0.1460195474965349,0.8627342303554416,0.7657865141908846,0.5024065929841159,0.12224655287338815,0.3342185943157524,0.2798269261370475,0.43961118982952196,3.2058031225788572,3.3888985417948896,2.3054395367355593,2.3545113680675374,3.9078512382263124,11.254652569176844,9.60218931675676,9.60218931675676,12.807992439335619,11.956700684824298,11.254652569176844,0.0,0.0,0.0,0.0,0.0,0.0
1.0,47.01496479524909,282.08978877149457,47.01496479524909,0.1776489156330907,0.4222391824616393,0.7730149634307601,0.4947347306773956,0.9169974366570407,0.4889684572524233,0.8930217539674469,0.37784776341584214,0.6199061326636846,0.6259728578436565,0.7585825409547469,4.352391865386535,4.611447844688923,2.901440933550174,2.9681466848229525,4.903337277433728,14.833427328448584,12.416226055672826,12.416226055672826,16.76861792105936,15.384372740495778,14.833427328448584,0.0,0.0,0.0,0.0,0.0,0.0
