t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.0,2880.532599087284,2880.532599087284,288.05325990872836,0.5359704787664374,0.05151938423815716,0.9890908892086091,0.2146751688617381,0.06938007846650651,0.07999339251361748,0.5289240545070332,0.41016696366776983,0.8926035830023115,0.9504722158101159,0.49091067697286495,0.6459957601673911,0.9943738194208864,0.2915466332286424,0.07575522697431192,0.3677021236908695,0.05495660054025309,0.746137965965373,0.9019656052987399,0.03950957455923143,6.779251855373413,4.467488930112938,6.703730367368792,6.958904466307812,4.032713221037114,18.205645251794166,18.13012376378954,22.162836984826654,11.17121929748173,24.909375619162958,22.162836984826654,94.57920091705505,72.41636393222839,54.28624016843885,83.40798161957332,94.57920091705505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,294.5608094207622,2945.608094207622,294.5608094207622,0.41494308105061406,0.3071436857216693,0.8035702836128612,0.3885256367951946,0.9331791645884464,0.7849820739745308,0.5196763185062017,0.2769453351423732,0.5497216325718643,0.27933920242674115,0.10715740774501825,0.8129835381733377,0.3909742449270013,0.9874739881260856,0.2420282588472965,0.5829649868723387,0.6013291240440345,0.4279490440909286,0.5210039275974803,0.8203220044588307,6.499509487678717,3.590844665008384,6.9873907227272465,8.040902690698509,5.829833030045769,18.13125684338561,18.61913807843414,24.44897110847991,10.578235387735631,25.118647566112855,24.44897110847991,96.89624898414814,72.44727787566823,53.8281397972341,86.31801359641251,96.89624898414814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,329.71365821422967,3297.1365821422964,329.71365821422967,0.7876847338187113,0.924184981873435,0.9223784085694404,0.0015083584885225987,0.3895098550717496,0.801469577177426,0.4297215961970312,0.830193497994189,0.6314563498054678,0.04807366694271087,0.494186584393976,0.8893216274699272,0.9403049756148579,0.39397622767939355,0.7489901256766729,0.5093208266094573,0.18685361041813597,0.9642588322220332,0.8349191421504426,0.14520898079811884,6.945392647458365,4.287568991462328,7.213375260310493,9.417119886253785,6.564449529788566,20.65008152517448,20.918064138026608,27.482513667815173,11.500944251772822,27.86345678548497,27.482513667815173,108.41506036827406,80.93254670045889,60.01448256243227,96.91411611650123,108.41506036827406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,352.6758718799213,3526.758718799213,352.6758718799213,0.7916465329006819,0.20830343382442118,0.9960513511119353,0.5075895734808471,0.4647550396659794,0.31972040470728724,0.17320219101976786,0.7697360438693126,0.8147575559011572,0.8893651851751024,0.6321353859947098,0.03717706441839608,0.5607962999747016,0.8117091054918787,0.44511736041350114,0.9284244094120225,0.9508988100929003,0.689106438484231,0.8813463988344046,0.2678283100973692,6.9624364794382005,5.476949460102604,8.477843733825898,9.078259395120378,4.542095594936823,21.517645334661182,23.03305258904888,27.575148183985704,13.954793193928502,29.995489068487082,27.575148183985704,116.07612837011135,88.50098018612564,65.46792759707677,102.12133517618284,116.07612837011135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,304.9431399675462,3049.4313996754618,304.9431399675462,0.8679573580547583,0.5097754928696284,0.23894348106667473,0.3157091512497735,0.530031313932804,0.19739430951802794,0.7001282626877613,0.6337162809601683,0.44403121301411685,0.8890613779757259,0.5905340120818081,0.3165405719778951,0.37249747623917673,0.03873859256125711,0.9360393433785265,0.7686675721525065,0.946933762499901,0.4311408937760163,0.06373724896654487,0.46713242550156153,5.783679070388653,4.602750658781814,7.850870936056195,7.627374533495033,4.045672345772508,18.013804262665502,20.08099612833304,24.12666847410555,12.453621594838008,25.864675198721695,24.12666847410555,100.53976565866381,76.41309718455825,56.332101056225206,88.08614406382578,100.53976565866381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,309.95147840810404,3099.5147840810405,309.95147840810404,0.7970671426846415,0.9801216043153683,0.5477571620515946,0.46703304258189127,0.8337202623677172,0.27036157327881405,0.8706973323624919,0.4967328584167161,0.6112311687193431,0.5276548713485276,0.07982460982269568,0.0976159218212449,0.6899843560820853,0.561969618586952,0.16131826218790846,0.8215579529574866,0.1884632460053146,0.9108374906882464,0.772956555907942,0.20954942839695445,6.152381513243956,4.32616438331303,6.6944701599778575,8.780924560423582,6.179074060501527,19.259470456980566,19.801559103714467,25.980633164215995,11.020634543290887,25.953940616958423,25.980633164215995,102.01623788516034,76.03560472094435,56.23404561722988,90.99560334186944,102.01623788516034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,312.17858935729146,3121.7858935729146,312.17858935729146,0.5516033270254546,0.7052489867919352,0.8140694927707052,0.010698641900159789,0.8220588550249379,0.29065377415633,0.15168024653631262,0.9425928559482223,0.6042156875942528,0.278870810398838,0.9679732974237014,0.8611148316768321,0.6063898156318812,0.09219896875200151,0.2957670739013609,0.04331545095261291,0.9318136403691405,0.7651130047046053,0.7449162745353923,0.5637160462347155,5.986427476049888,4.736632639764703,7.115460372024636,8.363961907997032,5.247749981123218,19.08702202381162,20.216054919786373,25.46380490090959,11.85209301178934,26.202482395836256,25.46380490090959,102.82145725213319,77.35765235122359,57.14159743143722,90.96936424034384,102.82145725213319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2824.5496052550084,2824.5496052550084,282.45496052550084,0.9796581390409167,0.6754015885333551,0.14421796095798267,0.004030659447706864,0.7082122377012178,0.14034996967733615,0.5522542220122061,0.37571460929959954,0.8584019108477156,0.8181900763320512,0.9182020527293179,0.9229885308584616,0.00822531934025561,0.2724294991347648,0.8144063292404864,0.22361563847584798,0.7819377117351143,0.15431475347298507,0.5193485818775643,0.40488584653132687,5.330059717475542,3.8812682440562942,7.10959715945784,7.679243224558183,3.8139213894778883,16.89057118609002,18.670108628072317,22.484030017550204,10.990865403514134,24.000168345547863,22.484030017550204,93.03574358077455,70.55171356322434,51.88160493515202,82.04487817726041,93.03574358077455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,293.49189503026906,2934.9189503026905,293.49189503026906,0.24522963575182843,0.7685055687159003,0.49944088065574654,0.2577449498472928,0.7816863892405729,0.547415729445518,0.38480145666399956,0.7861333344329695,0.33423256249289446,0.781043009967,0.48929629552978593,0.7829779777216138,0.6784529911104938,0.5267784890623893,0.6763762532867642,0.885381863531477,0.34274937505859004,0.055709590134156994,0.35852381421143253,0.09238979027734207,5.856081285652663,4.044964541959385,7.07406793911677,7.733655530522044,5.570206476374906,17.63470135813409,18.852688011598197,24.422894487973103,11.119032481076154,24.70876929725086,24.422894487973103,96.7380856360324,72.3151911480593,53.46250313646111,85.61905315495625,96.7380856360324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2722.3192666588484,2722.3192666588484,272.2319266658848,0.7348065910469047,0.9092978608321588,0.6791588064887317,0.39350855664222684,0.8216909138438331,0.8101583028854864,0.2913358911099876,0.44438071749637975,0.9759805443967978,0.14623287695285947,0.8015464163074753,0.2892490402162031,0.1842969013878193,0.8304053793114491,0.5631080153852519,0.8248668145122603,0.21796427841348442,0.17500892497629306,0.35913054939689115,0.3702676038326087,5.3429332581966085,3.091171385955748,6.508151960941097,8.07537493987097,5.1493324887018375,16.509479584023325,17.674698286767814,22.82403077546965,9.599323346896846,23.017631544964424,22.82403077546965,89.62516353812205,66.8011327626524,49.126434475884594,80.02584019122521,89.62516353812205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.8820236536674,3008.8202365366737,300.8820236536674,0.5088502544339527,0.9477886046723095,0.8297405476036562,0.7463598538635721,0.8823166770099506,0.4613024369165585,0.20505640023278326,0.7029110866817442,0.5620689970400757,0.5099433978109604,0.09958508380121445,0.11578585801977681,0.02899675018352932,0.552807594946438,0.5260778008897393,0.960454268600412,0.6945950111996774,0.9279590828353043,0.2266460206156814,0.6480277336849973,6.355735103792577,3.7218544076916515,7.280628919790224,8.253019808907997,5.571284345361967,18.330609320392227,19.255503136389873,24.82678748175184,11.002483327481876,25.61123824018245,24.82678748175184,99.02662150619827,74.19983402444643,54.944330888056555,88.02413817871638,99.02662150619827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2471.7231788684576,2471.7231788684576,247.17231788684575,0.6569068903837183,0.05295247698492367,0.8666237873138161,0.14548912819737536,0.026782944740116665,0.21174258421009895,0.42497962650864773,0.17546238055730579,0.8117410148877868,0.3908032191896669,0.42346347436737586,0.22602744287449528,0.18418430915919692,0.27354917693026803,0.9779819687700476,0.3607533155510364,0.702631042434564,0.789055178405504,0.2953099812538088,0.347973389810319,5.613870622604429,3.364128407552529,6.23409466764359,6.406690743874894,2.5102252485679326,15.384689774031852,16.004913819071014,18.51513906763895,9.598223075196119,21.61878444167544,18.51513906763895,81.12175017761336,62.60661110997442,46.60169729090342,71.52352710241726,81.12175017761336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2333.0306670085206,2333.0306670085206,233.30306670085207,0.18635430986967272,0.7286107371590117,0.36813156106935774,0.15860076409588597,0.9188677843799151,0.6863390244126858,0.051716731544839356,0.43290745315919155,0.7739818035104802,0.12247980599389463,0.8881910403712341,0.3632119473226838,0.9555100233998651,0.11154452284347549,0.4471499675593241,0.3931313275698949,0.17625971244209726,0.1669562798974361,0.2373561726118083,0.8549661596773459,4.80715702007378,2.9055655696520337,5.896607539387649,6.151592882136502,4.57426526821499,13.864315471862316,14.953765991176184,19.528031259391174,8.802173109039682,19.760923011249965,19.528031259391174,76.90920884271932,57.381177583328146,42.42741159215196,68.10703573367964,76.90920884271932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2729.340880786798,2729.340880786798,272.9340880786798,0.27785634822951,0.9513890125845604,0.6272675357093379,0.3144838370648778,0.683841584609661,0.6386620931387933,0.1801338372012744,0.2826566535991558,0.3998171042377823,0.4265409550833237,0.37274545461155706,0.3642876434609035,0.5842457071928014,0.11986126809885944,0.8600880058034547,0.4823782176875151,0.7435657718956921,0.8494781013756125,0.6874868726472606,0.12330328343074237,5.132163932258125,3.5592277490582767,6.103585840743552,8.099109198172878,4.9690397383265,16.79050087948928,17.761922787974704,22.730962526301205,9.662813589801829,22.89408672023283,22.730962526301205,89.84028650379986,67.10932397749865,49.347401189523936,80.17747291399802,89.84028650379986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,301.5760155849299,3015.760155849299,301.5760155849299,0.6555050077746168,0.006980315382649316,0.8907364551574889,0.18416106393334286,0.9130540508394696,0.3256363722703267,0.4825691650198789,0.8286705802702734,0.5740349181271714,0.27381469513162493,0.6356335286038963,0.870290347418779,0.37829919571479886,0.12190983936812483,0.6709018394032297,0.3335661611811167,0.9919023931228284,0.37838571224717743,0.5038405080707091,0.6641171389711076,6.3178909507629974,4.091185109478603,7.38825657851335,8.017735583238107,4.489956642464821,18.42681164347971,19.49717727123006,23.987133913694883,11.479441687991955,25.81506822199306,23.987133913694883,99.20563273838965,75.21849882469478,55.72132155346472,87.72619105039772,99.20563273838965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2595.4799893337627,2595.4799893337627,259.5479989333763,0.39346523019419644,0.32328052269843766,0.21920851303800948,0.16206258365614357,0.47770754621307554,0.9564598273759393,0.31817893454647705,0.10278424129838848,0.9057424380878949,0.915639901178101,0.6337181961409718,0.9880076593614394,0.4461496754207184,0.31309454043537643,0.4567598899241142,0.31204970348025485,0.5439338768276476,0.30493082505895175,0.29309174983983266,0.44199095625924467,5.5745501582648584,3.578430190906632,6.845043421675724,6.185639446835645,4.392656356064947,15.338619796007134,16.609113059418,21.001769415482947,10.423473612582356,22.18366321768286,21.001769415482947,85.55663910117329,64.55486968569035,47.94575662627235,75.13316548859095,85.55663910117329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2772.102161350417,2772.102161350417,277.2102161350417,0.2542168055710502,0.3013520793839912,0.37948418831377684,0.7345156482325665,0.5661175332825722,0.37546251372949246,0.8631650110859741,0.21555143478923966,0.33549389847377653,0.395507042646303,0.4499256079278098,0.2899690874365811,0.7492137879940778,0.13013543573419983,0.12987505081677775,0.974774128946163,0.36474209518397394,0.8027110743541032,0.35674700379953217,0.22504138977640464,5.250663049653781,3.9709514897156812,6.660620693397951,7.34694453806315,5.028193606022798,16.56855907743261,17.97851672117678,23.006710327199578,10.631572183113633,23.229179770830562,23.006710327199578,91.41453807975316,68.40782775255359,50.429311031376805,80.78296589663952,91.41453807975316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,319.90492821331486,3199.0492821331486,319.90492821331486,0.2413259363013207,0.3096140551814066,0.09435236685831394,0.8932815796084153,0.9081196824398049,0.042695955473535774,0.6214890223369268,0.8878628582518774,0.7841980572516976,0.6599668832299423,0.8269981477583943,0.019114763183437744,0.8139312366369251,0.04100130132180224,0.05229458506536322,0.11999387807401218,0.8427294345855074,0.8570597848324919,0.8870092565538051,0.20249651069157526,5.927048949268769,5.551038668953868,7.622418042828369,7.528315030737927,5.394170239266623,19.006402648960567,20.701771742520165,26.095941981786787,13.173456711782237,26.62882069178893,26.095941981786787,105.60639377683867,79.51045179505189,58.808680052531734,92.43293706505645,105.60639377683867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2627.1003268040713,2627.1003268040713,262.71003268040715,0.9946047438345076,0.3180810062265056,0.759661660767881,0.4189207322206693,0.5152921598875277,0.22647508900090663,0.2114851978388851,0.4506085961838421,0.8181131378532627,0.9699628856364939,0.1397190690296669,0.9726885965497629,0.7371834735187133,0.393696819162474,0.11112658112380847,0.3792492279104307,0.11586136951877157,0.1378649770052004,0.7080346842432751,0.4998349150674658,6.481147572928459,3.156382387894048,6.356315578619448,6.91347029883808,4.382296647594488,16.551000259660587,16.426168265351578,20.808464912946064,9.512697966513496,22.907315838280034,20.808464912946064,86.20564724275177,65.3971823298057,48.97101406445412,76.69294927623827,86.20564724275177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2784.3518725910826,2784.3518725910826,278.43518725910826,0.2597655340156957,0.6236836846546359,0.8924808895365205,0.5105293326384968,0.09357972650891078,0.2953356039265217,0.9732886436678799,0.05504020367851292,0.7368941521557949,0.5863692613082706,0.31019558216684684,0.7851073864454026,0.10529755977167288,0.6848493575484695,0.8807402222893777,0.8340628617411908,0.12322571778293367,0.1899891640318947,0.3277943773381716,0.2751371239549635,6.675723297027257,3.0282554899564813,7.050726569181706,7.5945900401381,4.316700662872398,17.298568827121837,17.67357209927629,21.990272762148685,10.078982059138188,24.349295396303546,21.990272762148685,91.39069114398853,69.40041838183986,51.72684628256357,81.31170908485035,91.39069114398853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2032.9193275416449,2032.9193275416449,203.2919327541645,0.5146634585763569,0.05079427734861408,0.23000101955694108,0.07503279200572233,0.2707092525298095,0.9527976883135812,0.3474781910211946,0.28452384288657706,0.8261579472792568,0.29241209126259415,0.45733429219430555,0.0019341207362608692,0.3416743854839237,0.4528574922547789,0.7220194196698237,0.29378648014269426,0.767070237028043,0.14204604874637783,0.3705291943006962,0.18136537240396144,3.8975027233074124,3.0853965808777946,5.185692713115515,5.037930661595543,2.91984809132684,12.020829965780749,13.309019955588852,16.228868046915693,8.27108929399331,17.206522678896263,16.228868046915693,67.03632994117487,50.80746189425918,37.498441938670325,58.76524064718156,67.03632994117487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,353.1900473964137,3531.9004739641373,353.1900473964137,0.32851629114416714,0.5990002943617089,0.5864505075764682,0.38732284843706755,0.47962836940685327,0.9968466437073201,0.6441828953869302,0.3336854564344822,0.8575830633997475,0.884068212903877,0.19254728050292702,0.2528838619521421,0.47666810167021645,0.9287500724497494,0.8037199284720821,0.9128218358858653,0.9945363586048424,0.8876109987583803,0.23748758770429457,0.09343745897671851,7.136363406417862,5.3420493767114055,8.649818373835027,8.712127232313692,5.986579542564851,21.190540015442963,22.703994982860124,28.690574525424974,13.991867750546433,29.840358389277988,28.690574525424974,116.41733566355248,87.7267611381275,65.02276615526739,102.42546791300606,116.41733566355248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,404.0965117833284,4040.9651178332842,404.0965117833284,0.15767486594798374,0.48358482312744067,0.3467369325657992,0.5321484535644465,0.6202337506781757,0.5963121116763055,0.8604780784174758,0.9173165050791028,0.3775863730658907,0.5283288176304717,0.9140420609190535,0.7009167476897288,0.6583236367900667,0.9714665542984207,0.4864406337624444,0.8940783360625695,0.572327386621316,0.8417959661557414,0.7705055181265122,0.6859600778183615,7.907498776837951,6.264079005911649,9.94120962787509,9.810753744727176,7.182576627476904,23.982331527476774,26.016042378513912,33.198619005990814,16.205288633786736,33.92354115535187,33.198619005990814,133.3258227011201,100.1272036951293,74.11116131661538,117.12053406733338,133.3258227011201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,295.51393489474714,2955.1393489474713,295.51393489474714,0.8405141701942442,0.6153174431198195,0.25656434324836197,0.7307996212465484,0.9597662538409479,0.8615737738321715,0.4309040981126242,0.45344905787117773,0.3178392736465929,0.1016524834567697,0.3008070173500299,0.1286509463292802,0.6585298002274083,0.7306930263564682,0.27191216308133326,0.934806265671615,0.9528763654996077,0.16971068992299754,0.8536290932442735,0.6986384891080393,4.949343992607601,3.7986225387970833,6.881269297880492,8.83548129744556,5.739394710859443,17.583447828850247,19.515373134123138,25.25476784498258,10.679891836677577,24.46471712673074,25.25476784498258,97.49819777136429,72.24342992638171,52.72805679225856,86.8183059346867,97.49819777136429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2523.573535730609,2523.573535730609,252.3573535730609,0.9326784065551841,0.9014760934319903,0.3844707340941135,0.8080006465273386,0.10803438292747614,0.8857409781734613,0.06700564119768393,0.5585043378375382,0.039407904292763085,0.3013762714609475,0.5793109521062352,0.509902781221359,0.26875176575591175,0.06351585177139762,0.31643008060879785,0.967457353779733,0.08958090996018753,0.9568333531619746,0.37013272757850246,0.6119417380015157,4.886141105931341,2.8848790832518763,6.1380195876833845,7.3235816806778855,5.127765832006131,15.094601869861103,16.346480351613145,21.474246183619275,9.02289867093526,21.23262145754449,21.474246183619275,83.17084853357328,61.696602349954,45.35012199834085,74.147949862638,83.17084853357328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,345.8514336134705,3458.5143361347045,345.8514336134705,0.7081873940668594,0.6562105693852833,0.5225069986516779,0.9144588972930862,0.3466048971046698,0.9112916747446107,0.8395884980711195,0.21842331159070294,0.0709508645757233,0.7458714158278539,0.6668145879252795,0.34990930001305287,0.3250986724307533,0.8293421148626726,0.8834801415221022,0.6632964479275391,0.9898841147918466,0.12463459067495375,0.8015859893461829,0.6814858891944959,6.505750694708195,4.739657306175182,8.303238846701182,9.621603214067079,5.515562526170905,20.867011214950455,22.664499366943446,28.18006189311435,13.042896152876365,29.170250061651636,28.18006189311435,113.92471868953626,85.7446567964219,63.080157429478454,100.88182253665988,113.92471868953626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
