t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.0,871.9231746661397,871.9231746661397,79.26574315146725,0.40326562738880467,0.3351397577475823,0.49023685439623155,0.7281216407170041,0.0754499979621367,0.39938046221181567,0.568351116514544,0.15618119026003296,0.5273982186777176,0.9670978708507245,0.300497204180991,0.5923460707575127,0.3377690417832495,0.7246565600001034,0.3892474017650872,0.07558844015699917,0.14532315938819163,0.9890272854976273,5.115882363100119,4.600251013340086,3.8060939923271846,3.6882294046218926,4.605732349770114,4.570702068005149,4.113532758994061,4.183015433346409,17.675693856778864,21.279076602442917,16.72373851904326,21.78922661577292,22.206462195766598,17.675693856778864,16.72373851904326,17.675693856778864,21.279076602442917,39.46492047255178,39.88215605254546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,114.0916009180536,1255.0076100985896,114.0916009180536,0.9834778626045034,0.3164953275678202,0.5938678803201481,0.1817382766937179,0.8505218907575364,0.8573172085209434,0.5958564042034384,0.5672389923401299,0.7947664708882054,0.35683541544510866,0.7888788224419314,0.46532705051052736,0.16238934748067002,0.4090242016434672,0.9552760375205299,0.279777420223031,0.8396926430584302,0.7693584943975518,8.360000057937057,7.580895023614214,5.002104310622591,5.341132213466754,5.429990562643476,7.200531412526797,4.548271995132472,5.997580608424955,26.5602163895114,28.178478889350288,23.251508577158873,31.10848838464387,32.691802799833134,26.5602163895114,23.251508577158873,26.5602163895114,28.178478889350288,57.66870477415527,59.25201918934454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,765.2273254116283,765.2273254116283,69.5661204919662,0.010189525393557775,0.08332679240608731,0.8385253221024055,0.1001999370735357,0.6584297578014602,0.393516099964056,0.979043838821411,0.899080570274662,0.4677581836702801,0.03316120169436987,0.5970791521666075,0.2127044282681807,0.4216350579750784,0.020775986570918725,0.9294809321779652,0.05090335030324267,0.43062844943534484,0.6203254204651752,5.30974055882181,3.8046270674459834,3.3108989304193135,2.638165804639423,4.816277147841516,3.8839454120139023,2.296974193838847,3.6999971178227895,16.204582019077815,18.008092801936368,13.555779487719391,18.50155621291666,18.606186162539853,16.204582019077815,13.555779487719391,16.204582019077815,18.008092801936368,34.70613823199447,34.81076818161767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,122.5192463337737,1347.7117096715106,122.5192463337737,0.5738877832199244,0.08045657727285516,0.5966673787163046,0.9156339767333903,0.4189347416631326,0.21371330262859822,0.22586327167019504,0.7535055719856353,0.7011371212981091,0.2585622305341543,0.8142760947349056,0.6355433920416007,0.9334814561038002,0.5836897733585227,0.4848332208773156,0.9571617576024689,0.768543736371858,0.9617738874647118,8.04210639335232,6.410283154330591,5.561953727135436,5.646404551383376,5.871367117051282,7.562143046487632,5.865825058507987,6.812310904016733,27.97851407099212,31.67359985319907,25.11628973037912,33.844339129500106,33.442311379813965,27.97851407099212,25.11628973037912,27.97851407099212,31.67359985319907,61.822853200492226,61.420825450806085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,109.68221555388449,1206.5043710927293,109.68221555388449,0.6426633284665784,0.5407104542230192,0.7581497845649648,0.9668397819540717,0.7860798534245141,0.5284980209622998,0.02627141006825784,0.10857708972083902,0.18233412812891103,0.28774533367524324,0.4571588307855773,0.7694736743785325,0.7530049864742501,0.8605143436287283,0.2657084329893885,0.3700963493138625,0.915315273073427,0.7831596854657241,7.425477143507852,6.065587568827063,4.885807089688077,4.851480193592428,5.376146696919461,7.048298474102406,5.3513454795573425,5.60709317586163,24.966675883159965,28.268690916128918,22.5141099063457,30.31802136271731,30.776515755682738,24.966675883159965,22.5141099063457,24.966675883159965,28.268690916128918,55.284697245877275,55.7431916388427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,101.76727980933846,1119.440077902723,101.76727980933846,0.18105307184738184,0.8295148834633929,0.9344903753511695,0.46505974685126694,0.7871084277954381,0.6884300475897612,0.7673659690478246,0.7070021392192731,0.6028434801146971,0.07241519677141828,0.5386539036422198,0.6183487530667722,0.0897079627934978,0.810946326971018,0.6893982468089854,0.43343550691714305,0.6861487630039338,0.5416584724724337,7.166628795461202,6.108781724528769,4.338668634280511,4.514047942827104,5.691123671255071,5.978334716214296,4.720307978834155,5.704678385390018,23.188310531346026,26.433113385974053,20.73965335140297,27.908618510180183,28.312721849318933,23.188310531346026,20.73965335140297,23.188310531346026,26.433113385974053,51.09692904152621,51.50103238066496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,855.6234737399107,855.6234737399107,77.78395215817369,0.13318081371270496,0.06961389089636183,0.4828794932573849,0.007945385552374229,0.4728482268320028,0.4842690660549219,0.3966415453680494,0.09601707334721088,0.8497643053816616,0.5234779712178224,0.13382499727870045,0.3933700910176433,0.21184421446401003,0.7620879518859882,0.9586951764953465,0.039777818375337115,0.8124038586261718,0.8583405059036864,5.627299738487936,5.5637002768783015,3.7774531825449076,3.643194710387725,4.561601331389126,5.151711849532829,3.4262796477814277,3.0546831082976835,17.611147878863356,19.971729119545973,16.474227279201997,21.037427526644787,23.546444695225404,17.611147878863356,16.474227279201997,17.611147878863356,19.971729119545973,38.64857540550814,41.15759257408876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,913.8774802515668,913.8774802515668,83.07977093196062,0.737489726330951,0.7279365778870873,0.04634425492544547,0.5086408954028291,0.20675624736082365,0.8958705562163725,0.9195559785157977,0.0381686900017989,0.630752391595066,0.4788230121374528,0.7009889209064885,0.10623225917490509,0.8317456725602815,0.3157027879722174,0.25302458713400566,0.8242708279695358,0.045627240106179134,0.20375356553114088,5.159751472653743,5.195538556903997,3.070601340527184,3.725946726841128,3.961832078542166,5.499190195723961,4.935795726026878,4.684990102160626,18.414533111065513,22.152409442980815,16.892095266048933,23.35032883709239,23.860877291835763,18.414533111065513,16.892095266048933,18.414533111065513,22.152409442980815,41.7648619481579,42.27541040290127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,97.9424889639174,1077.3673786030913,97.9424889639174,0.4452525866173399,0.48544977016464697,0.1751284313212358,0.36803595465748784,0.2782853183108215,0.38130157600355485,0.8528555816677644,0.6639230039279647,0.6426265008170794,0.1525784544443689,0.9278786026396947,0.8132665808790837,0.6247612079201634,0.1324936359661386,0.4936719960620807,0.5275010547843627,0.423016344326104,0.7243397544027657,6.2003047008216114,5.217872650850629,4.324948588841357,4.491644034417286,5.171635613924747,5.920723162667109,4.533059287868383,5.876559127201247,22.322535579531326,25.826925780502844,19.549956611948637,26.85559486739971,26.196908391049092,22.322535579531326,19.549956611948637,22.322535579531326,25.826925780502844,49.178130446931036,48.51944397058042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,974.9142292008728,974.9142292008728,88.62856629098843,0.5545029852144228,0.0724171245753461,0.4722007016796017,0.39651472715809766,0.9617432061724773,0.41988637382761207,0.1012192106656199,0.1373289066621176,0.9138043006744275,0.19842707690958805,0.45875232261354715,0.41540980413297923,0.6974124635437131,0.13180844366969302,0.30403159462121265,0.22913680651106205,0.8545270660689607,0.2238312392465034,6.204341127920904,5.442029980415983,4.035841349316334,3.888989108235112,4.376181692398562,5.860815011675398,3.715038250100954,4.363441422960981,20.464438911873618,22.35131772645223,17.844209835573302,24.17947716197457,25.25806571942957,20.464438911873618,17.844209835573302,20.464438911873618,22.35131772645223,44.64391607384819,45.72250463130319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,988.2454895393108,988.2454895393108,89.84049904902825,0.19740269827841628,0.7910287981058722,0.5603367937916574,0.1544996756300866,0.8149407611193568,0.13378148758566055,0.5970699059600004,0.14404456028449697,0.7096382264847526,0.2095136901662371,0.6917753413968377,0.21786762894698652,0.9541286255424883,0.31599414715052565,0.03486351398944898,0.7916388891411986,0.6466210600942777,0.49141161608926187,5.444777692547941,4.764037444353699,3.8454282638962853,4.230669308607336,5.353163046481867,5.965200481829763,4.167062203269776,5.004248195477266,20.259654633751254,24.335102190954956,17.687937468321337,24.426716837021033,24.186506085897467,20.259654633751254,17.687937468321337,20.259654633751254,24.335102190954956,44.686371470772286,44.44616071964872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,753.5824371783798,753.5824371783798,68.50749428894362,0.11337231908837508,0.905908359963329,0.2833456571919638,0.43478097233403057,0.7987594308826345,0.44189384671119036,0.7845372540380039,0.6034715580297426,0.16513426408183907,0.9746757704523672,0.4408038417544837,0.14252547474838262,0.3836882795897103,0.022891162795037556,0.7866030156897323,0.4178174766746926,0.28466746240014396,0.46293359797531664,4.772637359532786,4.589144065278879,2.6927760871910387,2.5642375680007614,3.484618963057372,3.6744871567018063,3.3727213249651293,4.485507295532827,15.625407898958457,17.710110827448172,13.402372339689714,18.998129223923584,19.10176599366964,15.625407898958457,13.402372339689714,15.625407898958457,17.710110827448172,34.62353712288204,34.7271738926281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,899.3974262880776,899.3974262880776,81.76340238982523,0.25942560138709725,0.1306569397736086,0.005619488838632392,0.09381698370877756,0.9369650102539755,0.8498492839301645,0.09099841891742833,0.43531461619872835,0.6791949693880738,0.20045722378385167,0.5133059248082976,0.374828620696412,0.49463764991390324,0.6660011676601868,0.14844430824089705,0.16084199848538383,0.9872505465655322,0.1408281872564101,5.150370923559653,5.776564655199872,3.987195822754787,3.7313914799358363,3.9023794377333196,6.063128960345437,3.00784823925434,3.7251788519567643,18.92587455861664,20.685731312044645,15.876806465504618,21.933722797870985,23.98510860111409,18.92587455861664,15.876806465504618,18.92587455861664,20.685731312044645,40.859597356487626,42.91098315973073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,98.69346336102241,1085.6280969712466,98.69346336102241,0.17897577213120885,0.5443211371853355,0.39220162293735616,0.9094875935215534,0.9260446570411089,0.8387193145508461,0.4383224182259242,0.8026703321379701,0.9536348827370708,0.3207343501025377,0.836775512161287,0.00654272474596318,0.652009000422371,0.3099000731471475,0.03352162849211493,0.3982830187402324,0.7296530458312743,0.3799503732199687,6.583790146109985,5.532784979680792,4.209727815582809,3.9901070139239874,4.895381264638198,6.210488374728479,3.986675831122998,5.936686003621699,22.940692340042972,25.238959289694183,18.77030080673978,26.92736817116597,26.523467147225066,22.940692340042972,18.77030080673978,22.940692340042972,25.238959289694183,49.86806051120894,49.464159487268034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,102.48681890409348,1127.3550079450283,102.48681890409348,0.5190623404253367,0.7529580129681341,0.8869304438649613,0.5015894787438228,0.4282104909912875,0.013215410090897994,0.08188503350581788,0.38815269830386123,0.5222965776628784,0.6768261208382896,0.4731470482690254,0.9087621750197309,0.3678476257049099,0.3653989460580218,0.8839413052770422,0.9352768941825367,0.5280726305607071,0.6283833773385774,7.228888172426805,6.2542099393757535,4.128114231504604,4.780537849947395,4.662861718415211,5.689673516303911,5.757133356042414,6.057839093905192,23.10451501414051,26.29562191617133,21.894673609921217,28.861648370182923,29.058019215653484,23.10451501414051,21.894673609921217,23.10451501414051,26.29562191617133,51.96616338432344,52.16253422979399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,94.80382977446222,1042.8421275190844,94.80382977446222,0.6589360220387236,0.9831356056304489,0.09232717209060515,0.717253688880065,0.6360708755082135,0.6088538633670231,0.09684325315403297,0.5319470293220774,0.7040653450299778,0.21742156853252215,0.36438195259515593,0.5007092108797176,0.7328486402477122,0.19604523347598113,0.31158693881474164,0.44446797584809694,0.873799713461059,0.10172297260553209,6.014175731118911,5.516338699551213,4.062345329107935,3.606399587981399,3.4250146555869287,5.821901805057193,5.249048660845466,5.642690678338009,21.541113543622046,24.201001128935534,18.93196930905371,26.790162204467514,26.66381022568072,21.541113543622046,18.93196930905371,21.541113543622046,24.201001128935534,48.33127574808956,48.204923769302766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,92.4124922347211,1016.5374145819321,92.4124922347211,0.3263199856548573,0.9624785829341715,0.4153170894032199,0.4084819239776094,0.37491800307623213,0.1687910261190222,0.545028045772915,0.6572987907150946,0.6640158483912244,0.043670453402592346,0.014575567052922067,0.8598059994594799,0.7543053079696336,0.33759478999861436,0.5599800691229309,0.5967691851406143,0.4528195144750653,0.5626522312290276,5.404446443102206,4.399260441893555,4.536910956494164,3.736651610002972,4.528212882353269,5.1125674585666925,5.469751692649135,5.427316117631234,20.481240975794297,25.074759107694497,19.147760702248476,25.950992668443433,24.92293699270575,20.481240975794297,19.147760702248476,20.481240975794297,25.074759107694497,46.432233644237726,45.40417796850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,95.02989584538365,1045.3288542992202,95.02989584538365,0.8723706877724633,0.15566999952571758,0.1452759923622874,0.6040043641478623,0.5403835381637537,0.31894195838334904,0.6160886024454196,0.7952534735241175,0.03860825820385738,0.46323726891579686,0.8943406533541124,0.7390058999034201,0.3824845267540792,0.6248133096459648,0.7926986090538909,0.41444945663341004,0.039266335256623375,0.5618498447177656,5.961195597952796,5.738115975286641,4.554769538685422,4.6858216483947475,4.54285062555066,5.4265144687888,4.624105111640667,5.615936175946479,21.558415781373498,24.76417592061203,19.82589189667363,26.182520893014164,26.304700692354327,21.558415781373498,19.82589189667363,21.558415781373498,24.76417592061203,47.74093667438766,47.86311647372783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,101.80389911170958,1119.8428902288053,101.80389911170958,0.8284307373156456,0.16223375531162365,0.8181258628439065,0.5583601145051615,0.6103954960368528,0.9074131684742561,0.4169309226857455,0.9628619040336954,0.7960915199208914,0.00400588101887156,0.059771721406049694,0.5098351362229129,0.49472831730583056,0.10515085526385182,0.5118476018128255,0.6513079653604059,0.03492251569455351,0.7063145640174233,6.992816403610886,5.019172598527117,5.013808530117103,4.267297995544033,4.517344395703464,5.704361997018674,4.617986003019149,5.845602914130662,23.556589844877326,25.699103839989053,20.89190893229117,28.174575847896474,27.348145532292925,23.556589844877326,20.89190893229117,23.556589844877326,25.699103839989053,51.7311656927738,50.904735377170255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,93.84278151079819,1032.27059661878,93.84278151079819,0.945013259901061,0.2722233179561294,0.007242316062314624,0.7486489883561434,0.9400347901735037,0.3140352941818898,0.8110995850872991,0.619301465268305,0.24306731490667743,0.16330781026006103,0.6781952011717899,0.3923796837379412,0.8137585470739009,0.0947493388242856,0.28163175505794624,0.7296822855409754,0.16284002885869842,0.2640848376612802,5.7068557556102215,4.94493676261483,4.312389237546955,4.2872067119175155,4.244611614698992,5.577840582032003,4.521154491355061,5.832631144673806,21.429716719862988,24.48862707030682,18.827606196429755,25.950871211218043,25.06317682915907,21.429716719862988,18.827606196429755,21.429716719862988,24.48862707030682,47.38058793108103,46.49289354902206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,797.6617924402427,797.6617924402427,72.51470840365843,0.1222393905425464,0.1429538511306846,0.08262866519444367,0.7399951320286595,0.45640958920279906,0.34258189529276895,0.8777861849543686,0.8160261808894717,0.5551757567973432,0.8998018467844078,0.5071788715173637,0.002262644360143895,0.927360867129293,0.6072023655352118,0.11258255774599346,0.4446870232991069,0.05511533215864939,0.333833342431473,3.754690200571291,4.105237273236336,3.8205101368882817,3.028988983685988,4.34983828712244,4.354047078266699,3.654459588568983,4.120761782199592,16.050009197925867,20.299616873046,14.258648909714545,19.70446878649485,19.68894427753159,16.050009197925867,14.258648909714545,16.050009197925867,20.299616873046,35.75447798442072,35.73895347545746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,946.3557134410428,946.3557134410428,86.03233758554934,0.7691688958230924,0.09133336261167402,0.6608414251330195,0.7976602095300734,0.829587872782841,0.9431327374718945,0.4767463696009807,0.2891481695684599,0.6642953498232014,0.2767291534442078,0.006829703076306148,0.07164053805225024,0.07998228077562175,0.797731222605166,0.2731610774102361,0.5728856535976508,0.9152780180810529,0.012565732304568589,6.517047213086188,6.1204402221679,3.514120061735201,3.724704968065077,3.6002204941539553,5.663098004393646,4.117858590228966,4.105115487170118,19.799380766385152,21.000412637681887,17.87373083311543,23.917239356614118,25.9325640916119,19.799380766385152,17.87373083311543,19.799380766385152,21.000412637681887,43.716620122999274,45.73194485799705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,962.816578649326,962.816578649326,87.52877987721145,0.36704656197121144,0.03504516329094265,0.6651375025786916,0.6228798118277171,0.39247306044209995,0.6723517890862463,0.0171115459638016,0.9324599684835341,0.07569463487315953,0.3558245435174432,0.653499084040221,0.95084927644828,0.09725139769274171,0.6594628227047153,0.9484320223479166,0.2538070913696442,0.0645480497370089,0.6312713924596025,6.2979902771818,5.393988936537946,4.106509115075345,3.9841039243089345,4.142750717203313,4.818255160824931,4.0104687825263285,4.915026045206413,20.137780598288487,21.99300982083633,18.399072099092407,24.148249380814818,24.62721227214635,20.137780598288487,18.399072099092407,20.137780598288487,21.99300982083633,44.286029979103304,44.76499287043484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,91.64327291166234,1008.0760020282858,91.64327291166234,0.4025289845194052,0.1423943583155901,0.4057200242960274,0.5309782703086154,0.4721169682567252,0.6825263939197881,0.1853957652714906,0.3669335855861987,0.6220342549618416,0.45973962746628794,0.21646350444433626,0.2640399741331183,0.46509074718462395,0.6531272758152019,0.9991960498634601,0.6784141949691722,0.6832300184396449,0.6979486746773831,6.655197312789518,6.133417246788982,3.943820465134498,4.006673831777183,3.9819371890407482,5.83752099132124,4.757804110071029,4.393852770172387,20.830391539417644,22.914935525739903,19.363495719772228,25.58819564948867,27.327760126105268,20.830391539417644,19.363495719772228,20.830391539417644,22.914935525739903,46.418587188906315,48.15815166552291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,115.06388040842312,1265.7026844926543,115.06388040842312,0.6420720629927559,0.7918807639886307,0.04767921284112764,0.6290072033556813,0.7106423128600036,0.794728591313967,0.6666055561451203,0.9531854874000977,0.27769297242272295,0.2640141464222435,0.6616109952923114,0.8169087858391545,0.9860470127519991,0.9218250602202642,0.19262854931579865,0.5576628953659988,0.6682467135389676,0.3719526009739751,6.370832896112463,6.508033085584187,5.680326295460972,4.960367685967186,5.460964509346678,7.40939000357212,5.815725306253006,6.412616080491332,25.87316527563689,30.779022195124107,22.827252183793625,31.688890581889893,31.78430758698275,25.87316527563689,22.827252183793625,25.87316527563689,30.779022195124107,57.562055857526786,57.65747286261964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
