t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0,221.44997014457633,2435.9496715903397,221.44997014457633,0.9540009639641657,0.6504085801723091,0.0024648967929971066,0.13149695319511945,0.7226100183546046,0.9318574743568449,0.2750991054307982,0.1392234163983781,0.6381482098707418,0.3432380754146993,0.577422663710706,0.8924595157146283,0.8087526917056126,0.9334664829868086,0.644909610115816,0.9752037310377717,0.30925604937957507,0.880422570828289,0.1388719138193213,8.872756249468155,6.727259839218623,6.285897486841073,6.224921553314559,6.014517443426221,7.32182676403888,6.2960059997290365,41.447179336307514,21.18327969262341,34.79100394350337,27.398092733050007,27.398092733050007,27.900431018954073,21.18327969262341,14.887273692894375,159.85417981380428,21.18327969262341,90.02855176198094,57.2538330781412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1796.4575257184601,1796.4575257184601,163.31432051986002,0.011289266642956264,0.023983359005580795,0.7869836067447119,0.4101829085945047,0.431661429532198,0.22275358142335056,0.5630555269769827,0.9949008434401292,0.3643220140178306,0.7066146442266552,0.3681559099557433,0.3643298213733406,0.11459143626002011,0.680231641972532,0.5277709074902323,0.6029547565312104,0.9722216137619382,0.5102192219668248,0.652206609591019,5.92738492002419,5.554857909084628,5.731386901928712,4.190047835639332,4.208596689387526,6.330507762522009,5.041389561829789,31.9427820185864,15.177371171241504,27.239265835692223,20.05741634697976,20.05741634697976,21.422226420425055,15.177371171241504,10.135981609411715,119.1310672925598,15.177371171241504,67.17756953680767,40.49072395189472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1643.4915239294703,1643.4915239294703,149.40832035722457,0.27382214965522567,0.3573578167297594,0.2740185928402492,0.4031253492047573,0.06355902988233697,0.883995750070518,0.31513683492169087,0.8990119122691865,0.0840837238386899,0.5408976392948343,0.2400810423483808,0.7553629418309613,0.43254012451005774,0.23064867299906489,0.9537625446725043,0.27132768339788427,0.29953624545264523,0.10680596978875734,0.6942796411607731,5.9781014141785525,4.7227162866366,4.428970961064106,3.8691037934004777,3.9679312014665986,4.5443013259523,4.542354901296521,27.511124982698636,14.488387516941673,23.461659803958078,18.244107370109734,18.244107370109734,19.09771986334586,14.488387516941673,9.946032615645152,108.02436944140675,14.488387516941673,60.24361986975004,38.922807649528494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1527.8034436676573,1527.8034436676573,138.8912221516052,0.49671648971852145,0.3483235085489552,0.18538160045227714,0.22274103840832005,0.3766209693026933,0.23781191678039637,0.7939512187576389,0.6544744531413665,0.8949611077237022,0.052155886061091894,0.5182362418827461,0.12397979627456923,0.9501158784626317,0.151391763033621,0.17384578979454823,0.1727932469151393,0.37765425010267606,0.308902634782514,0.15494137804449104,5.456372109027486,4.990303021307098,3.5548579690635163,2.9768225968691273,4.09719413056161,4.104376081819612,4.373092382707042,25.17992590864845,13.926658622296138,21.585892673179266,16.085246805521738,16.085246805521738,18.09872722995971,13.926658622296138,9.553566239589095,99.70843075877471,13.926658622296138,55.19183133646633,37.40688348418137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,182.2830036338146,2005.1130399719605,182.2830036338146,0.41798076828424346,0.4524989171179411,0.8078701092572741,0.7819838552654426,0.7282321680093005,0.4254971257501894,0.18417577833230758,0.6282237620758472,0.7645557627486433,0.256261956839438,0.13357506482314452,0.8475590524983833,0.5995730375755599,0.9773842326655512,0.4855062069194922,0.49396911807926036,0.34461999317165737,0.48727155281360623,0.31239006754266174,7.401946630067965,6.204599847116882,6.027775303090657,4.756845190862736,4.208501365436906,7.1527251190954155,5.312982774431453,35.752393455670564,16.923430769936324,30.103931192122396,22.395068489458264,22.395068489458264,23.84282314571241,16.923430769936324,11.61044799550487,132.583752856624,16.923430769936324,75.07089271506516,45.45730953537752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,186.59012581558338,2052.4913839714172,186.59012581558338,0.9030897118255193,0.24881668496413378,0.06553591253873403,0.32870856689135464,0.3942688436255991,0.9597823936482915,0.4929246229322831,0.38415335523979344,0.9462005281328634,0.47368155468310735,0.16833472695307905,0.3508365610700708,0.7480815985214269,0.523631477803808,0.2520009549726384,0.9966094862217558,0.7834558425525125,0.10464985321487374,0.6739364902638801,7.320127884538796,6.131033977916781,4.802131725405426,4.488369203986392,5.782687596231628,6.576607012806965,4.891765627475361,35.10095740088599,17.994581108245786,29.373319846458177,22.393316410162242,22.393316410162242,24.03598118409263,17.994581108245786,13.102815480770424,134.18509606736689,17.994581108245786,75.48885491929401,49.091977697261996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,201.02667918654254,2211.293471051968,201.02667918654254,0.767889930082925,0.6986748124103306,0.7310475922088574,0.7409144429015198,0.1701406675729471,0.8738834603742716,0.23408172679495143,0.8817382113399478,0.15837754528815484,0.8803658143608261,0.44314021114315205,0.996175108276148,0.37754378505741837,0.6146077435006038,0.7503202567508165,0.6367056442841309,0.9613337376580512,0.10992584366583891,0.49235355863191166,7.609720094401485,5.718434734673971,6.653223555194303,5.436796121351104,5.566193336609473,7.005166533623436,5.672250245125177,37.98953437585377,18.848163676136135,32.50655376495387,25.265933107556364,25.265933107556364,25.54757172087923,18.848163676136135,13.175913431010958,146.2823190532181,18.848163676136135,82.10363115954627,50.87224078328323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,225.55625588557643,2481.118814741341,225.55625588557643,0.873273808313345,0.26659593587018104,0.3039124198936898,0.5819545467722851,0.7443871176277873,0.5459367043390578,0.43406685264201283,0.5659632842209587,0.5166008334040243,0.029879645476899586,0.2100980416230983,0.32925372584805934,0.664769995285582,0.8764760225187591,0.7586633452841345,0.628742376304955,0.9843513091631604,0.9351337589184205,0.982750453887731,8.483244851941196,7.3070164459827796,6.635562906902875,5.806193834483983,6.461145581524177,7.570808074988754,6.776344325870054,42.26397169582377,21.72073475933543,35.92710574122706,27.386147174852233,27.386147174852233,28.88696978635103,21.72073475933543,14.944390433465372,163.02783939595338,21.72073475933543,91.37085363001144,58.38585995213623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,183.99555500095062,2023.9511050104568,183.99555500095062,0.7442606876498268,0.576485714768891,0.6034816037170654,0.6738604183598849,0.7592262302713041,0.8899407225792264,0.6381001904059556,0.2052806762177033,0.9943250928175124,0.4547714616880473,0.07627643589671074,0.3676138729284152,0.09905174317286103,0.0816567824695349,0.33921687981198,0.5859640400445104,0.6500344517199698,0.45114814906783984,0.46828561350002107,7.03773428061912,6.578877119644872,5.078664878754425,4.301532135549654,5.731304964823943,6.582677575719736,4.690141540485266,35.31079095511175,17.459180785928332,29.12052324040249,22.14923625974714,22.14923625974714,24.426581243842357,17.459180785928332,12.769039245443064,132.7639385755958,17.459180785928332,74.91920800078722,47.68740081729973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1974.1889515385767,1974.1889515385767,179.47172286714334,0.4066563023337393,0.8232986542993393,0.867823448426367,0.7296385752749893,0.42198106030381244,0.544586580089765,0.8310921685487874,0.8043762509343468,0.024239360307274138,0.06790628349586136,0.06116756301303372,0.7026272320257811,0.8621756292510996,0.8378969564924171,0.1187664738913975,0.5158540900477678,0.6099092167149824,0.42565779871602616,0.13856335785073248,6.172955341594717,5.541546105721052,5.547509585669751,4.7121786532547,5.131827051604145,6.026435473011759,6.279740789241973,33.13245221085612,17.584523182440837,29.158468241122346,21.564470632123314,21.564470632123314,22.393838084589664,17.584523182440837,11.304782393198863,129.8502939548403,17.584523182440837,72.28144602542027,46.473828758080536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1884.5566998890097,1884.5566998890097,171.32333635354632,0.5530973350457276,0.24611736691216957,0.6556889547812583,0.13690650463512555,0.9684912288865435,0.2328154289188823,0.07399485440879994,0.42483464538025884,0.26017791400226553,0.6332430579219147,0.2864494874818413,0.46284391701962213,0.9165131191349372,0.6110841051459788,0.25381998517872817,0.8607962251417338,0.37173965354493654,0.5419281867969222,0.32798965109232403,6.259354775669613,5.515571540459361,5.608679712427068,4.775752132441013,4.865929882663157,6.443204364089226,4.641338574308157,33.46849240774944,15.766623232640928,27.818507309157223,21.50971650320085,21.50971650320085,22.249535911219198,15.766623232640928,11.12528465833277,124.62072269205997,15.766623232640928,70.74483214359121,42.65853112361462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1742.1811740206963,1742.1811740206963,158.38010672915422,0.5270577074657369,0.6605452193504824,0.0061051858526447456,0.16174393615911076,0.20089312151453376,0.37012997825734395,0.7418799810362401,0.8624367400148377,0.5144369888787349,0.4949587188338953,0.13000799185013068,0.43138712815702196,0.3816295412445443,0.014515397377733441,0.9508497624264322,0.6494258702029302,0.8964000578636847,0.3552384751836458,0.29174420809809287,5.566472936483198,4.754085040704385,3.9624721665636997,4.325160272052296,4.9204770088482,4.996327033795234,5.434518274269478,28.52499445844701,15.921468219600875,24.88026741995981,18.774582383947394,18.774582383947394,19.203507152599485,15.921468219600875,10.486949945331398,113.47587577965584,15.921468219600875,63.22104506199528,42.32988638453315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,195.3606601765694,2148.9672619422636,195.3606601765694,0.7868529360406075,0.22817215763419985,0.8626056636500308,0.7297511620728544,0.7413252660344107,0.9845526481392941,0.9989873372564645,0.795887651883102,0.5032299225935609,0.022990658930429397,0.28525944738139153,0.2133251082089086,0.3033078027836852,0.553284816598354,0.6051184608206653,0.3198602872164563,0.07919259037824566,0.4685421825135253,0.7287772880386878,7.925305037412839,7.531317468501027,5.635930699302887,3.9864865838328094,5.342700867749551,6.173761461731512,5.758370914041946,36.59550211853063,19.026376819204337,30.83606898023874,22.890423188298087,22.890423188298087,26.435254072966302,19.026376819204337,13.26800590516239,141.1049230682099,19.026376819204337,78.51230212603306,51.320759543571064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,202.5541980135649,2228.0961781492138,202.5541980135649,0.5826358730557017,0.3435138341485303,0.8053297560108033,0.39732180265292383,0.2578941357729696,0.8897586892772075,0.6498785000922618,0.423042612374238,0.6268780063920285,0.9429655889868901,0.555742188181365,0.5708702368783937,0.566871093659132,0.4261161587894906,0.0402577023145092,0.23533650769215453,0.5068866287104717,0.7187323073176112,0.7941215378876393,8.020043821258124,6.538122227250605,6.107876051673374,4.692996138976812,6.253258188908416,6.414348377576192,4.822951662456422,38.02664480564352,19.09625367262296,31.61847810187253,25.074174200816724,25.074174200816724,26.91930028909052,19.09625367262296,14.273302010166539,146.87863413784243,19.09625367262296,82.1970726790832,52.46580935541246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,190.87484562894986,2099.6233019184483,190.87484562894986,0.014948523474827558,0.5280175088018324,0.49872925715202265,0.1507147134275637,0.6539557170383669,0.9310453631182422,0.870215741580727,0.7353144805954032,0.07376291703778326,0.32052571556252163,0.4180035366866305,0.67610925302823,0.6859279001644784,0.5445270455717391,0.9715791076310792,0.4575266772722145,0.10387824130898349,0.28269431076513973,0.6904846548591058,7.284494499946436,6.684639896733355,5.561580908426768,5.022150909962384,5.081693676674226,5.674866966050136,6.307155416575991,35.30942685779331,18.673343593196652,29.909791467673557,22.949919995009814,22.949919995009814,24.61240898178079,18.673343593196652,12.36618817662066,137.76872762586729,18.673343593196652,76.93269044599978,49.712875363013964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,205.08942678695956,2255.983694656555,205.08942678695956,0.7892467701710081,0.014612694178979035,0.8597046874507052,0.5817042271002795,0.6819978867062425,0.5800871238638854,0.7761115585861572,0.17650259804123858,0.3032937317086557,0.500675901613229,0.9182038947742892,0.12041359016776298,0.8503382143632084,0.1330526645381479,0.6788003148288204,0.5769069631222187,0.8083499705000586,0.6381559825436445,0.10583684636012125,7.657918707325452,7.5511414314082295,7.2310708682825116,4.886070753136217,5.745412948886534,7.193067668339097,5.338009008150383,40.26468237737804,18.74134066436237,33.16547920098398,25.520473277630714,25.520473277630714,28.185543955902723,18.74134066436237,13.403331656211986,149.8746510408729,18.74134066436237,84.52649631937112,50.88601298493673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,196.23174967240385,2158.5492463964424,196.23174967240385,0.3650561724178001,0.5250495217016824,0.8390357999176762,0.47074536345208673,0.677499688832935,0.1126995973050906,0.09134514788114334,0.1907125991446662,0.7050172491673667,0.6535644374054265,0.6232445360681756,0.7112219316943981,0.4920015306033789,0.4377069401614544,0.21083602766773357,0.8275675964120753,0.926787966194514,0.9284746697201305,0.9900103887066555,7.469423681083775,6.968477595734448,6.372596557328602,4.964620379592346,5.762489120768756,7.281936866839868,4.593113689212729,38.819544201347796,17.82502649106526,31.47955991523373,24.56912973877348,24.56912973877348,26.57298695491558,17.82502649106526,13.23191280185253,142.8408593298268,17.82502649106526,81.21370043118654,48.88196578398305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,228.0578160498626,2508.6359765484885,228.0578160498626,0.4930320493951278,0.7245848363699892,0.3378492625076487,0.9032948615956738,0.7758956980687364,0.383143805050274,0.7197335708804585,0.5860693972954395,0.6161550090290825,0.4668309145626621,0.8702540864909915,0.35934933580786765,0.8820966710673822,0.6667126966227105,0.5308363321046324,0.5148181578575611,0.7712957989153553,0.6391707959688198,0.4032884259141102,8.70979425255853,7.576536676535371,7.227380922954886,5.840567548730562,6.259072566192915,7.488100003350538,6.679539602343797,43.1014519703228,21.648406421095242,36.36388734740066,28.036815290436895,28.036815290436895,29.772784418241702,21.648406421095242,14.968866818751444,165.50711518870665,21.648406421095242,92.78667368185494,58.26567966094193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
