t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.0,3460.203953156427,3460.203953156427,288.35032942970224,0.37909630629391,0.4763204619597188,0.8471361737780775,0.08192077892508098,0.1980283851600677,0.4855577264020159,0.486420076834681,0.7450454001730151,0.45779756349094536,0.5586433229852156,0.6989777428269961,0.05596320570985702,0.5329377544138214,0.06965045369413092,0.43989831832122117,0.5733345564898293,0.1584733805849705,0.8466197853834911,5.319564717284834,2.9743614373034526,5.419033586153358,4.991405593063087,4.669448386641905,2.2569819338185635,4.24805247544753,21.485453106255918,16.494047513192832,16.165888388971084,17.21142701667772,14.980418696989826,15.408046690080097,6.926430320460469,9.98901310392674,75.26842271284848,71.35681602509756,81.3458291290243,56.039951540411124,80.58798743013331,82.19485303330895,86.76486271517766,97.17527173029877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3287.0046062166643,3287.0046062166643,273.91705051805536,0.09269358033560071,0.28677535031427703,0.7602119724066579,0.9717939790976851,0.9510398663033386,0.14181086609219118,0.7392597820907914,0.25203473761681006,0.10687719627055203,0.6477478060090057,0.2064768530651252,0.028964529058994715,0.28712539909785906,0.02835400881100958,0.6975332520495944,0.9575981741671998,0.2944570543607379,0.412897360014009,5.736308781585307,1.9047360259368311,4.273284215727361,4.519190933964442,3.85456565550796,3.011973439413751,4.0135745815604045,21.135613392031864,16.616422458067422,15.399304610446556,15.509185044590502,14.11006537105771,13.864158652820628,6.866539094921711,9.590874437093266,70.97994520301837,68.66052550513635,78.25139994222961,52.85630525040027,76.71625398460368,77.84648429794008,82.52468415795698,91.9565496689978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2989.3683537010647,2989.3683537010647,249.11402947508873,0.6550563535230285,0.09907053496853602,0.39520027438208305,0.1800434046888023,0.6767512139546883,0.19400222870711858,0.3773969708725311,0.7367022657024865,0.965451917432034,0.319546410827103,0.4100857251603566,0.15936341705520907,0.7062759109480524,0.5061888380228684,0.80078724454164,0.32725293641643116,0.1811169218298022,0.49381832829123196,5.193290790424239,2.4487996161696888,5.203719519851214,4.076786841975508,3.610542349146556,2.308938405975689,3.27091496600274,18.46047335352473,14.383686511549223,13.267182563100492,14.523547721743224,12.880619981546303,14.007552659422009,5.919480755122245,8.803833139570795,64.98580259538575,60.634890149917666,69.43872328948846,48.834267647836704,70.17909338580998,70.90528335050799,74.64244280933967,83.7859033320543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,405.0667387917915,4860.800865501498,405.0667387917915,0.8867553192742533,0.3989411446840382,0.7073806617896482,0.5327533290551083,0.9578229993799628,0.6508174464167837,0.4922085779420179,0.45092875094096674,0.7175749543336254,0.7768015505293671,0.6110984414683692,0.17311758120208454,0.38599321883374915,0.7521792185591504,0.7875385126084058,0.8591707411563098,0.4739471706349353,0.9154073867313213,7.793772546305858,4.85484923682985,7.519832938555133,6.512868536442685,5.903800563848559,3.9864767624445747,5.9584828260380895,30.15540123507977,23.64253269863708,22.36162868877391,24.510905173022355,20.210441646597104,21.21740604870955,9.890277326293134,13.697573110154417,105.43004571929731,100.6704677955131,114.36804090566753,79.26112124666211,113.22381826560317,115.32032304559044,121.88787384422265,135.53076469218755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3276.258101009682,3276.258101009682,273.0215084174735,0.3230550029403694,0.20672404494453966,0.7013410354671819,0.7117243231907978,0.4767645750158105,0.30375622389805734,0.19280504593194492,0.39024711132842094,0.22850975228720838,0.652713041965365,0.10462540350110316,0.7748216436103808,0.7498055460962328,0.011982354181969024,0.8908609065831777,0.8094700274335852,0.7095424089168166,0.2573165365018947,5.8479948749821915,2.465089613349012,4.27947553322157,4.088356595647221,4.11024761831602,2.561604119714846,3.7122583652828745,20.320461573943152,16.232104978295933,14.472466698960961,16.135590471930097,14.046599088945433,14.237718026519781,6.671851738030866,9.958242493298211,71.03612266900498,67.16062372313014,77.11886621642836,53.277265214776676,76.88411754398719,77.70797440703585,81.39834174964993,91.75457349598129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2891.6830588390444,2891.6830588390444,240.97358823658703,0.6920202917579129,0.15065001640329312,0.5247765818841035,0.45011343639884416,0.08483749470704882,0.8138619166540333,0.40639544511795755,0.7979998416152392,0.1307234988683712,0.3432321176803761,0.16909005233303098,0.3534793237912407,0.35731395689700196,0.8738406541823682,0.845428946730777,0.06012340732776533,0.18717429067702962,0.39883478155863683,4.691172141864014,3.45961406891365,4.722166677193858,3.453010512679556,3.7408199306869374,1.8643096563436181,3.4073028573638373,17.156615098937962,13.703604586258407,12.46544295707395,15.298908998828438,11.885002585230508,13.15415874974481,5.6051295870305555,8.431992072550951,63.054107364456556,58.624571641098754,67.05656371364971,47.76180192186221,67.74527950632057,68.6592369514871,71.77873039084356,80.54423953671763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,398.44383656611166,4781.32603879334,398.44383656611166,0.58194540999178,0.6383941437070508,0.10803632300180943,0.5944506074928723,0.10223133681736507,0.542552869486262,0.7230372837558153,0.399193132690424,0.8649727113991357,0.3001470756842648,0.9430133182959813,0.9058790740499956,0.7741277600435431,0.8140742375888687,0.40805791310653217,0.71637421446016,0.7856130231940532,0.9410095585053977,6.757600582968172,4.603736318157678,7.108300998230689,6.480619455028161,7.166735061932012,3.131368273150329,5.610635029679783,29.146958402758457,22.666338947730296,22.389357819790284,24.138706992737646,20.404955099928344,21.03263664313087,10.298103335082342,13.924335644900182,104.15137604828928,98.34136216301667,112.26569780791685,78.13578591868117,110.90897663125746,114.44947938337162,119.37399880614754,134.85443448329997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3523.9294093817107,3523.9294093817107,293.6607841151426,0.4762769149576994,0.6873684827804902,0.13572056145807276,0.5038221928344735,0.5254495884675344,0.4525039146578863,0.04149808686862111,0.7300365927183367,0.06499063039318875,0.8057687525243082,0.8734730299556447,0.6017983992567048,0.3994282556798354,0.4470338199743189,0.4015696131318438,0.3995214457041627,0.01021983556546091,0.3106968318679819,5.994119472620337,3.1898685523281465,4.254616559477631,3.909835319205942,4.907415277216029,2.5465816611641143,3.8768809297887796,21.234832659995202,17.32499734078926,15.240713187374865,17.96828423195329,14.811370069042308,15.156151309313998,7.453996938380143,10.901534749836365,76.5916808192678,71.76882742011261,82.67036216994899,57.90342982043669,82.58580029188812,84.04567775764792,86.92497872942661,98.85704782669023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,359.1288624983975,4309.54634998077,359.1288624983975,0.9322491959740152,0.18881286441544576,0.6198067511971482,0.8246896856223598,0.35279549176695113,0.6103873342509899,0.40115832875463575,0.8998884654519601,0.7215135219180977,0.382143228734811,0.7287828327616259,0.6226189763521723,0.5353347392713741,0.2692427006558633,0.9421899936450775,0.6845876398436757,0.6505470156149669,0.8211594593949445,7.068880611310196,3.8545417990410367,6.657605893066631,6.27086288438805,5.648941511980102,2.907706125260826,4.857330557952187,26.75372169089136,20.48285880650331,19.68484107958116,21.429694480283523,18.98868500767835,19.375428016356928,8.556647637240928,12.717822123290297,93.69064450601522,88.35111605725936,101.06893818054965,69.8446289403847,100.75952511732541,102.24729214325615,107.72654407361628,121.23597715093447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3452.412799444395,3452.412799444395,287.70106662036625,0.47578619821784385,0.26247337864616294,0.23078581007513166,0.8310399860181901,0.6220284584413343,0.18208547817666165,0.027941070004999125,0.39076217657534873,0.8549059562982976,0.9450921068791839,0.3202110945476303,0.8674067009701816,0.6659750537909246,0.24455201874516563,0.22066716377012796,0.5220285375769556,0.6178918762658174,0.10716616070542695,6.12862669577969,2.835047217636262,4.307472834155787,4.673293637658684,4.305525120916872,2.9512130884553414,3.64676209095889,21.705420633769478,17.032126996110794,15.576793937989788,16.915961125291716,15.107445454355247,14.74162465085235,7.256738209372214,10.434151816696563,74.7006585269412,71.23030269316178,81.66445450985833,55.94645098162707,80.8292852227209,81.95739673631343,85.97192734401412,97.06484219066866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,352.07903995466876,4224.948479456025,352.07903995466876,0.9805851981476797,0.19935253008360743,0.36955753162548866,0.90094696376695,0.16858524183338008,0.04124826167820106,0.8067949662154076,0.67072076191711,0.5271098216534156,0.8927094542606454,0.8223627637643103,0.602425121300142,0.5218617939671744,0.8365990172221086,0.7068884333623934,0.5023136893206603,0.023836368705212108,0.034181085053324844,6.889431314614327,3.0085119151507786,6.199977170093593,5.557436683276041,5.391295757842529,3.0718637592459324,5.43411151934512,26.34413903432395,20.786702351047907,19.45470771970962,20.72335050695275,17.838163755732896,18.48070424255045,8.46315951708846,12.280727072456855,91.72619189271758,87.30889961203422,99.58962668449108,68.45391661763956,98.61562320733191,100.18935140980604,105.78960385458467,118.02751516553893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2423.2358211588735,2423.2358211588735,201.93631842990612,0.3408518706901533,0.1670631731943285,0.33315026991869545,0.47666528812022835,0.07933137085508601,0.4500579802052096,0.2595314090519697,0.39774712933798717,0.9668783591697214,0.3437933164160498,0.4052455430333155,0.5688218241294608,0.22594327596322672,0.13294649711825635,0.06538403743818733,0.518104261294314,0.28155855216503456,0.3285331972272626,3.7024005481066755,2.0448045870162948,3.6249362254229744,3.9032709789867597,3.403344902967979,1.472129692372622,2.782244892882117,15.263391015316154,11.360120036329393,11.560990467209479,11.932794930973065,11.009016430061415,10.730681676497628,4.875474595340601,7.105745451074655,52.69033256208422,50.117296449828096,57.22304190090275,38.89907123914069,56.39273311019089,57.56580715742482,60.84797812632573,68.57482358748624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,328.22997581263235,3938.759709751588,328.22997581263235,0.5482941759664612,0.11445084348642498,0.9540757854582471,0.8482944300125395,0.7236744460030959,0.6736841616247926,0.37628705589795064,0.8922238104104251,0.9442906663694163,0.11471365374575349,0.3270374098440775,0.5921732895989017,0.7815817271768358,0.6889556780397248,0.15753881025923444,0.5163632662684574,0.9016297771638572,0.08235137738941956,7.411295003575901,3.124079667416434,5.209625233620567,5.211425175334147,4.606186161844993,2.7790499522635437,4.541807645870955,24.54976393888954,19.33833876355539,17.13846893531364,19.68336847870828,17.228906340755042,17.22710639904146,7.385236114108537,12.017481165420893,85.40476374203966,80.70994011646685,92.72742128188774,63.63404975541367,92.81605874561556,92.7899998561482,97.93704651550831,110.01890619690325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,369.4371359993658,4433.2456319923895,369.4371359993658,0.16902629576667727,0.9752012826507774,0.763520038613516,0.82780254845762,0.051603233504168844,0.8681908091561116,0.4875283200949101,0.5119744644546013,0.015190561442971151,0.48785000773807763,0.9118771135366187,0.5192009297846566,0.37978058411848237,0.41699073343055826,0.8509715010454565,0.8280849619405707,0.6757007524157663,0.22920437969245255,6.999412016627435,3.822164260850421,5.983060986427781,5.542901300409387,6.043612945738989,2.8469098921703777,5.715779506187472,27.14861566113366,21.60571436072427,20.149203644506223,22.58096872940432,18.58592626277581,19.026085948794204,8.890522837909366,13.043024962366424,96.40499764579545,91.48450239576847,104.5275273581349,72.10329187683216,103.40440966242289,105.29552048370479,110.51058834456268,123.8814467464806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,349.7150614900964,4196.580737881157,349.7150614900964,0.4788807591876034,0.4206815572396967,0.5979298239921905,0.959446689064363,0.5569275554182944,0.8852539195185433,0.8125033754906038,0.9499692592999356,0.34452983287946215,0.5260320813973326,0.23937753091397407,0.650831896828133,0.6350846263001126,0.6097235021813148,0.14025523237440307,0.30788690628783877,0.818173002214016,0.02094725021254007,7.1001132934966735,3.7596920719510467,5.009033948083138,5.2185019025917825,5.356126362065385,3.613198330947547,4.811188538904571,26.099128428005958,20.880626525414176,18.999015134509285,21.027120266417676,17.67474155815384,17.465273603645198,8.969324693012933,12.456239655562058,90.82827518554839,87.00589035434709,99.46213000990915,68.34234508848999,97.92838847904507,99.79759987856133,104.47116395799229,117.47234143671518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2577.3962016862165,2577.3962016862165,214.7830168071847,0.241437356156455,0.07321807379526657,0.6622623138672322,0.4646032539811332,0.673122805541073,0.5143902921916426,0.8566362808269877,0.5015247388968078,0.13497614331029373,0.13130652013540767,0.1493843099296619,0.3501114152281003,0.6455115511151653,0.3801007984201831,0.25208978530878934,0.25231914575892667,0.018812604773112307,0.7928565352379052,4.193603472370424,2.1521221807099726,3.6930807217612944,3.5254933920134555,3.506270423002359,1.9945336412283023,2.7654774036632332,15.985378332277774,12.459884940264319,11.79177485990735,12.617473479745989,11.225367287386238,11.392954617134077,5.500804064230661,7.699873895372783,55.961961792424525,52.85451161219543,60.55438550756821,41.97111710137504,60.15556526479494,61.46276585665519,64.2474662293295,72.68813314404143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,379.64552958295627,4555.7463549954755,379.64552958295627,0.40249409173954387,0.8568521147948076,0.603648461253761,0.7708523969440101,0.795234986996049,0.07048680522209827,0.615728874816258,0.9326984823813042,0.6240264947983978,0.3136939429911504,0.8078308207669003,0.4373578841404935,0.06786675118091845,0.5635065480603975,0.5785489612048138,0.7809432116669666,0.6406695771376604,0.04983654053856712,7.53629138591347,2.897539620484225,6.056836428102257,5.685633315781056,5.999117997294505,3.624673588475469,5.585367643227445,28.431083930691944,22.74545061491089,20.894792544778475,22.018316646919647,19.22104269898903,19.59224581131023,9.623791585769974,13.535409383207975,98.78621500112722,94.08964373730096,107.62505312050894,73.97980465891075,106.32250638704069,108.4100065868972,113.6818895486112,127.63104928588622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,431.4315221740792,5177.17826608895,431.4315221740792,0.04788571046476919,0.9888398421828168,0.6343369896359706,0.47734742348295933,0.7594668901730407,0.47498290613570127,0.8327106590880773,0.09158192095166673,0.8349083234601057,0.9547202252213713,0.9893820964591554,0.6736103450342519,0.7803224223420033,0.7066382461834064,0.19571399428473035,0.30989374011922965,0.694755907324106,0.8925353071966623,7.435171414540496,4.7603581447088334,7.772427301501172,7.347422484515995,7.134668289760745,4.278379234454182,6.159163416678903,32.35480483995032,25.007382355434327,24.919633425409824,25.48936126568898,21.917262188817233,22.342267005802412,11.413047524214926,14.569839704301241,112.32848375663679,107.77118188648346,122.3410215907847,84.25205815114066,119.76365517117729,123.74153128085172,130.11344889228587,145.65879346966895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3479.673927590472,3479.673927590472,289.972827299206,0.4757448861915422,0.21860539132849677,0.04995042676078432,0.6827996981383266,0.6132632599703178,0.17519172923996607,0.39191010298050244,0.40322666032840615,0.35872043695079336,0.32731863912120596,0.6906880374470807,0.9496386067984937,0.5802782659904104,0.20896810923268883,0.3407252464839927,0.18560204083843734,0.8303186148557029,0.9292908499768376,5.266764030203401,3.1654382199464406,4.822240741329628,4.955347083751272,5.135567052907852,2.857160894447768,3.3791062487564414,21.593945310066736,16.638598226315462,16.327181279863332,16.946875551814138,15.357678166862526,15.224571824440881,7.99272794735562,10.402331083111253,75.53955796554506,71.50660036805967,81.90893145117091,56.802773549926094,80.80632199574846,83.53228591290068,86.73117219250055,98.8899640797632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3596.6772455170144,3596.6772455170144,299.72310379308453,0.41840417243593253,0.4355337058359505,0.763137182593579,0.32604511298348393,0.1170649566724703,0.22497560136594685,0.8764105002941578,0.6934605802665752,0.14485499982449146,0.1202245514581115,0.5246307210074269,0.4564451157520256,0.973164957471335,0.9383566255807521,0.9583368517645195,0.12901366699907113,0.46801951175048107,0.03256721898305559,5.907055745055168,2.6380813874102302,5.680476041528458,4.10982767716667,4.674662197927607,2.4356573984471037,4.673730637955463,21.800933656552008,17.69110597938534,15.893877911496844,17.893529968348467,14.691545620149444,16.26219398451123,7.110319596374711,10.581717942982776,78.32242578672466,73.27944751578266,83.86116545876544,58.95714952861975,84.22948153177983,85.43274538309937,89.54164150029389,100.12429100324881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3642.8480385562266,3642.8480385562266,303.57066987968557,0.10444796148934277,0.8543580824101366,0.3875205743835046,0.5717959377897384,0.2566024131492223,0.12430410355538779,0.679249500602785,0.35343353247108455,0.004984573131576631,0.8543720456039695,0.08719715989452781,0.8679800438024942,0.8818417558909988,0.20675690696478433,0.411358132303269,0.220100403574098,0.5329066326649451,0.652980922458478,5.311333406286352,3.330126655147044,4.77613249190732,4.729813390429004,5.309335230447303,3.281936635920401,3.926909267588094,22.559327930671156,17.82951454024215,17.2479945243848,17.877704559468793,15.35048202716266,15.396801128640975,8.591271866367704,10.620668636733654,78.97268338947038,75.5145415547669,86.13521019150055,59.69529209471962,84.28401679575673,87.56395525583808,90.91134268340787,102.91443728300074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,342.75680116466395,4113.081613975967,342.75680116466395,0.3781846192935491,0.6096299712395313,0.38614912553298997,0.8078570196740973,0.9035547009954303,0.6824828026438302,0.8188617062309043,0.39071760072584283,0.10589994746405429,0.04287695282958637,0.4035661813818283,0.8010950931883439,0.8844954098531915,0.4145692831962259,0.20622253385264488,0.9699061671503125,0.702497504424942,0.43800008785108246,6.894004536297527,3.2682412214787475,4.506457913297338,4.693523115922566,5.5917205482186,3.4556054550139432,4.726241511279869,25.361095166732508,20.667572050809937,18.467090630434978,20.480207817274742,17.179248200438693,16.992182997813465,9.047326003232543,12.485725084516126,89.09277858084926,84.97596566525218,97.46169074976831,67.1872888691307,95.98678311714679,98.1401045840818,101.96814866306565,115.3193527845205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
