t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1.0,140.35230863022704,1403.5230863022705,140.35230863022704,0.8121210354343692,0.9574928397174141,0.17077373275810337,0.1023354304516495,0.9694768553426876,0.5107819858347618,0.7336615426219243,0.10870050143618737,0.9048539018606696,0.5437638867159464,0.8462057099282665,0.9072596542774655,0.9222423452918195,0.7723077308406734,0.092462816153416,0.6745809548409192,0.9689868206807986,0.8636222353162403,0.2907059387866806,0.9362003116184385,5.749300979488601,5.110214230710355,6.4756711186685525,6.195990651914453,6.6947389839373415,4.915440544456734,6.25789666258094,4.915440544456734,22.032852417236633,17.868076190975017,35.64995219226838,29.174281073599822,109.64060241853659,73.9906502262682,64.8242332658682,109.64060241853659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,808.7972579517877,808.7972579517877,80.87972579517877,0.05222699774174111,0.2858728299454615,0.5958677915126737,0.5261558680102185,0.0281152275023151,0.5758424281441057,0.11881419541992222,0.8023587871111213,0.505220214100025,0.5448438542734662,0.6651505878656792,0.8054193468823436,0.5469330281770882,0.6384587351040206,0.2964470723037309,0.7692216430697539,0.13925166880021833,0.1344739434382467,0.3627742021419621,0.09938114695329592,3.661292822791848,3.207653691456901,4.127602768848369,3.1630459069060928,3.5762895613497205,2.833110176676966,3.6592106857403603,2.833110176676966,13.361267376666076,10.068610423767048,20.566912790978414,16.43931002213004,63.26921079021855,42.70229799924013,37.00622281310845,63.26921079021855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,111.75776294736974,1117.5776294736975,111.75776294736974,0.045708688569097156,0.9551967053225365,0.6993374541577076,0.09709029635561128,0.6060677084157275,0.09913067103420348,0.07478198788929091,0.18224719946719237,0.150431445855569,0.959795925044826,0.9873815554893474,0.6562763658748985,0.5907890486915409,0.5720889856564736,0.5347266246932509,0.6419935324833018,0.5762780172934319,0.9919113807572244,0.24352703442812507,0.8750509565186119,4.804112461398558,3.5973926583044973,4.801281477306686,4.561025583915672,5.166967853934491,4.4592499839645905,5.017411441493456,4.4592499839645905,17.8781665451611,14.643629279392536,27.603328998919395,22.802047521612707,87.38642232905033,59.78309333013093,50.4053765205321,87.38642232905033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,123.24332686900566,1232.4332686900566,123.24332686900566,0.7167025317561941,0.3059022461554518,0.45062416780200765,0.012913937154840016,0.3192905047975898,0.38466025470962495,0.8819049270144794,0.5955727220277985,0.8348247897921985,0.011219416086435952,0.9129774088961546,0.654865814638203,0.013196085357838894,0.8744001540078847,0.2698828891626809,0.5592877635752774,0.5421183360413065,0.7972747676541669,0.7977519026024785,0.8679216498655331,5.117959291272872,5.0187523941202175,5.776526171181819,5.5550766537088565,4.942306200358517,4.143266014699351,5.909649919870957,4.143266014699351,20.1896276199634,14.995222134928824,31.345577353939717,25.5690511827579,96.2427443062892,64.89716695234948,56.91462853669762,96.2427443062892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,935.9217209515854,935.9217209515854,93.59217209515853,0.531644740825203,0.29213248423718197,0.623151078444925,0.6226452169837733,0.00048600373433049793,0.4939509756440539,0.1563022804798354,0.1341899418662319,0.5117756687131354,0.19853722871923551,0.8685764519284145,0.6996123711686418,0.15010078483990208,0.059847163164809536,0.4101332989892006,0.2495797270231358,0.7205335316556577,0.581547411989411,0.3380721129964004,0.4179220860004609,4.496118492828496,3.865019302751662,4.91006859560924,4.264742487786748,3.721276591287621,2.9814294672238515,4.377552522119719,2.9814294672238515,15.720119784923728,11.080258580631192,24.120088966778837,19.210020371169602,73.11191717072721,48.99182820394837,43.33010933794844,73.11191717072721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,107.29996843633253,1072.9996843633253,107.29996843633253,0.8061869742977303,0.4045772752061525,0.939714846220731,0.5692626598748379,0.5327484857426766,0.6855571294954854,0.09706957282093975,0.20366416264634557,0.24080525724193214,0.3970223602464047,0.7273718632719461,0.8164489167645176,0.054727458864776146,0.8224879623497833,0.17385824096242986,0.08491600614674011,0.09426247772327512,0.49275518775387805,0.40446199873779476,0.8245051989159183,4.9112314290947525,3.0754889045356935,5.318982668987427,4.524929893577828,4.520675757042035,4.8821543453191705,4.391496376907318,4.8821543453191705,17.260371055856936,13.794326479268523,26.713727946369474,21.394745277382043,84.04532510419615,57.33159715782668,48.10847322375152,84.04532510419615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1051.398734773874,1051.398734773874,105.1398734773874,0.0005671056640768057,0.9553962095878631,0.506348531687224,0.11964592293479015,0.3386564917764253,0.7152941525678913,0.9690863025498694,0.3645081212668372,0.7831710491437975,0.3554476081231638,0.5506911411722549,0.0007025659598131062,0.7102006697454772,0.99323381031995,0.6422114921997553,0.6500138472176,0.6488318316577367,0.5229148136747275,0.493266914798287,0.03477623371938976,4.5457007416545245,3.8262590861378927,6.256752620522983,4.288877719439626,4.707333239382039,2.8385130584797356,5.767086751027861,2.8385130584797356,16.97755963730001,13.312933048889636,27.684822474990135,21.428069854467154,82.24189807412668,54.55707559913654,49.11289232945729,82.24189807412668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,130.55400250425765,1305.5400250425764,130.55400250425765,0.863947240355047,0.6053922146553294,0.6795899976065697,0.6927398346516259,0.8279811119912098,0.5632979475880135,0.8537261503359103,0.315276803363159,0.4907042203916937,0.520238365443448,0.2682643371661959,0.22965166969779494,0.23153100080812128,0.9891710310043927,0.32243785816428105,0.3490159463438196,0.11475782214464103,0.9681323665103437,0.12365521659070045,0.6014542606936566,4.931788846837637,4.425860500870743,7.058742834195967,4.959408196718885,5.450745643906269,5.339918093551447,5.993845658350926,5.339918093551447,20.691413099610756,16.78450939580864,33.22852092759424,26.16977809339827,102.21413960996335,68.98561868236911,59.39829902099251,102.21413960996335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1036.0156113272888,1036.0156113272888,103.60156113272888,0.7545702245158891,0.6927454299463089,0.6347618747586111,0.08315958985995786,0.025996111791363186,0.8651571116627657,0.24860594049823748,0.725454780775478,0.2492429286796204,0.9911932231545186,0.7052861279381369,0.6676077734763315,0.32785975147180113,0.19215601456362252,0.33278114640454226,0.9392655067890773,0.5967365566295034,0.06988567977317472,0.21011007528157766,0.11865942056533751,3.574525894792275,4.122964406779455,5.018250290500444,4.02270597958631,4.48337703884169,4.185678426997138,4.401381490904852,4.185678426997138,16.284550219473722,13.070436956743679,26.23435763360989,21.216107343109442,80.99113057993387,54.756772946323984,47.45046497671933,80.99113057993387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1031.8005858744311,1031.8005858744311,103.18005858744311,0.15201146365395168,0.03660687673421914,0.48023480544464847,0.8281385315497343,0.9820866563340392,0.12221368657648446,0.6711141710894382,0.08506165512147479,0.21343831987259654,0.33557102000921435,0.821872046200524,0.22043887491336112,0.0423779136364556,0.8406040496213709,0.1389850757368365,0.019310266400899168,0.8581545019576943,0.6789691436008686,0.9981683035015327,0.6982580367977059,5.700530759166781,4.114631779574585,5.319434769112838,3.2746857015096076,4.279475943927003,3.5344064675383877,5.111517515266112,3.5344064675383877,18.461086521545866,12.925399926731503,25.634152176928534,20.314717407815692,80.86976250055999,55.23561032363145,45.94886958474423,80.86976250055999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,846.5014861031202,846.5014861031202,84.65014861031202,0.18708938191844648,0.4069882419662729,0.1668956716908654,0.6919040642658272,0.3498293083315651,0.35146288579913243,0.7896423035893624,0.25008966603235383,0.7789175267575967,0.54155298575881,0.7589743923345015,0.18670009776535912,0.03852810950697849,0.11726658780196941,0.8403345158294208,0.28679246121863655,0.3722750887218662,0.3394976343125191,0.23363359137962236,0.33329884479912775,2.906064521932596,3.6762649923935133,5.176838646445816,3.6147052503349237,2.7394478610661763,2.51971637864282,4.754061876772539,2.51971637864282,13.856107769741469,10.013226116481535,22.481035005655787,17.30419635920997,66.17428162973158,43.6932466240758,39.78523136486576,66.17428162973158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,125.25457392744042,1252.5457392744042,125.25457392744042,0.7931576629592968,0.4738189681538867,0.45483495207646973,0.22465919836653836,0.2940843520620544,0.06812857799458427,0.6746780593807052,0.04277592862176827,0.5738127923658146,0.7501805401158705,0.782174546418671,0.11922169097300006,0.9559648463449407,0.08005142940164256,0.7604227336975377,0.8511747941382607,0.9666055656271134,0.914136901944461,0.14165235015334965,0.8902695259777246,5.313237453292483,5.249362657456814,6.260668413930034,4.785835574272305,5.7088316488235,4.20756844175223,5.712480994571621,4.20756844175223,20.482649547073148,15.62888108514735,31.9247477308065,25.664079316876467,97.90792612165569,65.98317839084919,57.58882704768297,97.90792612165569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,123.69449254519438,1236.9449254519438,123.69449254519438,0.7452413055184499,0.4588764577822868,0.925777659208385,0.15434236122645062,0.06255255607373666,0.37656679675396565,0.654603121375121,0.2108018321185663,0.663997714915771,0.768185849380576,0.15643265156995545,0.8779543300703284,0.1093063306124401,0.6950592783851024,0.5166455279079717,0.5265135250717128,0.9896196919945512,0.5991411098387985,0.044146879923648186,0.9407027755826626,4.419067268277781,4.036695598713606,7.089180416505144,5.082024350279097,6.364888676383753,4.628969884475141,5.180763337717254,4.628969884475141,18.265496089183785,16.17462189857615,32.382522264074,25.293341847568847,96.74495198387791,64.36242971980391,57.675864111642845,96.74495198387791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,113.89246032475617,1138.9246032475617,113.89246032475617,0.44502893619243633,0.6452968777709744,0.5279027343810009,0.8113599822686921,0.07045683943072545,0.6677232246992341,0.4741195255796249,0.37161529636077373,0.1922391496873982,0.6847877737793352,0.8577187094287299,0.8798618296679542,0.5553175708463008,0.3347168296539751,0.46151410272882654,0.5208769251978762,0.15799505880465492,0.7391167455476692,0.6442239295257476,0.5322866005207361,5.073380496649206,4.377831179380457,5.496504063322848,4.761284508255788,4.798847004452951,4.03891815091191,5.298482064336357,4.03891815091191,18.78861189127793,14.136247219701218,28.771866970660312,23.275362907337467,89.01100713988885,60.23914016922853,52.04722987799778,89.01100713988885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,138.30151034412364,1383.0151034412365,138.30151034412364,0.8843182892190711,0.9251671446453692,0.8583979205612495,0.39292775292821747,0.23165403917154492,0.5130223878785666,0.7268939012370369,0.7584215709322003,0.882364497844858,0.6913754803711006,0.7872594008981784,0.6390137530898032,0.6160893965040496,0.21200002226539572,0.03755119674301799,0.1320041790146943,0.22283216525470229,0.9485287860291529,0.15288743849615127,0.6584581707927174,5.0752411721561685,4.8531860455132545,6.370212400332369,6.65194369352472,5.79944971453156,5.544176644955603,5.895900230152343,5.544176644955603,21.368504092777368,17.239526589639507,35.11486872900984,28.74465632867748,108.0117323850598,72.89686365604996,63.85952505768732,108.0117323850598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,127.20851985058741,1272.0851985058741,127.20851985058741,0.769005634443431,0.9904856495315034,0.01709786145799208,0.9631562755836852,0.7493357877513267,0.38671231749161117,0.7229348497118354,0.687885947243817,0.3722782910508462,0.34932866398120754,0.9825105662863163,0.0013607451918014046,0.11317335458198918,0.6320621152772069,0.2589504521318534,0.49203782596976686,0.6409065114478196,0.6779436107573741,0.019843290246562173,0.550161638143608,4.815699220082376,5.936381221444045,5.790376583334862,4.5336172084311,3.923813346850657,4.187471461270367,7.325841612414842,4.187471461270367,22.265393515211628,15.437126420535865,31.697501433745874,25.907124850411012,99.49461768117474,67.79711624742887,57.604626284156886,99.49461768117474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1044.6896212148426,1044.6896212148426,104.46896212148427,0.34962956397851686,0.8859236904290602,0.5273612860606224,0.3947684302918697,0.10935745399591235,0.49577359583426606,0.8596679243855316,0.9151047271649351,0.19466583194260845,0.25765609649006826,0.025409321932583606,0.13013221151090126,0.8773012826038908,0.7487292643834952,0.03127533512703251,0.542765304883476,0.03695052521497455,0.7156623259495936,0.9433400394673309,0.6882667631225303,4.619152039882878,3.8399581238014813,4.612140179658579,3.688452156189418,4.503090480577594,4.058811812596445,4.963121108857593,4.058811812596445,17.481043085138396,13.525023402031632,25.66557386168111,21.05343368202253,81.78388584347012,56.118311981789006,46.71900754370364,81.78388584347012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,916.4207787891814,916.4207787891814,91.64207787891814,0.3734307664919221,0.5993253212675118,0.21186332944571395,0.6138321564583838,0.18212810713563377,0.8763224999373465,0.28045474483152033,0.693256974095981,0.3203848474702857,0.3215940908109245,0.07492900933479674,0.40529579692324624,0.49604578022248924,0.2999416988647189,0.7450329269872719,0.6858284222532033,0.05423416855289931,0.7282057872738358,0.02257972411788256,0.6611724140770566,2.8750624207626423,3.5041720292925427,4.825297017124822,2.993889603038833,3.1710661634172705,4.047973969268414,4.462643554158841,4.047973969268414,14.88985197348244,11.681683686844526,23.005042336300722,18.1797453191759,71.80429728507201,48.79925494877128,41.184787655476626,71.80429728507201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,111.54923665671326,1115.4923665671326,111.54923665671326,0.42581868739681594,0.4594150116982748,0.07722661651470175,0.5959585492980991,0.11688500610796149,0.44608961865779406,0.6002397943416957,0.7423021169359544,0.4666510402957488,0.7413857394375137,0.5071155468830851,0.2594376291209324,0.9059422078519167,0.5506333044019464,0.7784430048567038,0.32084370823349595,0.5675746416293684,0.5847150528935393,0.1526308918679271,0.857311469108929,4.3676154987374,4.344568097612053,5.834736049723928,3.380619379144794,4.71297367358843,3.9917343070532096,5.812215710335483,3.9917343070532096,18.516133613738145,14.516923690977123,28.076847217457896,22.24211116773397,87.34374999696034,59.266902779502445,50.31895838519186,87.34374999696034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1038.0150676690976,1038.0150676690976,103.80150676690975,0.8164086169664853,0.36726060917418535,0.8228533827302275,0.41281499587899984,0.8823300308500609,0.3511514530028288,0.22462306498591422,0.45304086685980305,0.5580903804203581,0.7881316308786561,0.5826082324682019,0.014221602099104835,0.19181369057771258,0.017298343562400897,0.1524805614928212,0.35113070577569794,0.41014288398042376,0.6046249688628671,0.1535094639377942,0.2324935850114398,4.012074578965113,3.8553943357783935,5.158620282761982,3.990690857707344,3.8901181846437924,4.9510345351623695,4.041303144232103,4.9510345351623695,16.85980659413798,12.882455864038265,25.887161340285985,20.728541057524005,81.3089993911486,55.42183805086262,46.61570239780999,81.3089993911486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,120.53195105783985,1205.3195105783984,120.53195105783985,0.7299162636389925,0.43241560936255474,0.18293547068296068,0.7240130488862473,0.7802302607104353,0.8043845815298221,0.6914608290508593,0.29480808054912055,0.9130500262955895,0.9363785134228556,0.7759425880409443,0.7929641048927889,0.6765945242058499,0.2825808306637648,0.4402490372540935,0.6516578937086848,0.7199973377199573,0.24899877980626828,0.7404215751362555,0.2933241248818943,5.08140041878124,4.8367948214010745,6.673964718951412,4.767683671770959,5.261826654084297,4.270976075222349,5.340382404972802,4.270976075222349,19.529553720377464,14.873185134279447,31.151628346402894,24.477663627451484,94.30300690373363,63.151378557330744,55.62929197385438,94.30300690373363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1057.4914578406942,1057.4914578406942,105.74914578406943,0.33122291041777563,0.20739686229875565,0.9108975413340863,0.3967830837432158,0.4107384972235162,0.5345656943532591,0.10081983892328783,0.6808731446682353,0.31249709853107055,0.2003994361234941,0.04600003706819156,0.6190774614010429,0.4827741781122993,0.5587929218816033,0.5178319004164772,0.48606170966906437,0.6121702310018399,0.8928212057337116,0.43028793605714266,0.8041751536330156,4.661750045349867,3.5467521612253217,5.368801862459821,3.420732955707922,4.708975724929141,4.765693583487094,4.344712136153094,4.765693583487094,17.318907926215374,13.819381444569329,26.15566842396239,20.78686656150257,82.84651793973676,56.69084951577437,46.94253498546496,82.84651793973676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,112.68029654761185,1126.8029654761185,112.68029654761185,0.07161609893939247,0.001073044422478464,0.3532799999253593,0.9765713500035411,0.9773214800072761,0.5157479844897527,0.7139630084168013,0.5644655328320592,0.6481015123192365,0.177089205917335,0.6690321434306828,0.651149970334431,0.7991191388844837,0.6765543064352857,0.18373766904872701,0.5109348930294086,0.7436942795873296,0.6290940201344724,0.4066271557853687,0.6587033496192383,5.325588493125916,4.879371326373687,5.689449435217233,3.737309797922854,4.8155600285748905,3.9473176718648855,5.2298014532507695,3.9473176718648855,19.38207894461526,13.992679153690545,28.298809713204317,22.609360277987083,88.23024576136208,59.93143604815778,50.9081699911914,88.23024576136208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,955.9215038557361,955.9215038557361,95.5921503855736,0.7076363320296976,0.764718014307626,0.5225562826615268,0.1606259490691887,0.46933933307531095,0.2103463643004081,0.333100463955712,0.4331168228331419,0.4111273128184275,0.6204267792672881,0.16740617112049005,0.4487710849865204,0.8923912201702323,0.6507335495921027,0.12349942229495248,0.23486526158471144,0.7878748153501522,0.194776760314901,0.8145585213046127,0.08506285790295298,4.898559601612904,3.0194025762579946,4.722704031654357,3.550092422194901,5.158267288328132,3.243261532385227,4.323488300867964,3.243261532385227,15.484712011124088,12.725017121581324,24.017216151688576,19.29451212003422,74.76471893681344,50.74750278512486,43.3117282717228,74.76471893681344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,140.83140097147455,1408.3140097147455,140.83140097147455,0.8529174070639143,0.7212842993903316,0.5440744071044907,0.24226554446274262,0.6884877569116689,0.4719580515251651,0.9737929110479306,0.6909061027196509,0.48863224001811845,0.9211883724092891,0.7764949781424044,0.1957860173662408,0.9639045287728797,0.5947680366982042,0.19162570549420466,0.986864083922324,0.34850432566031697,0.8230568612202314,0.12043797323342242,0.4178280961383518,5.266424062358607,5.694802214239515,6.452783862704608,5.376039121353662,6.217992867343498,5.410417055092761,6.215616171899931,5.410417055092761,22.587259503590815,17.84402609433619,35.36765129263398,28.914867429929366,110.12422137558312,74.75657008294914,64.28251872256334,110.12422137558312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,847.4121411158061,847.4121411158061,84.7412141115806,0.37369677095911313,0.5283381778565599,0.2506868908132991,0.3303592974428614,0.13825035954567177,0.29947479529575205,0.7693450699774333,0.8330503260704267,0.26559561111753405,0.2554600014873818,0.1734857327555288,0.5399923796916559,0.40185680406752233,0.17697123679743543,0.6890657595046868,0.10370508302916359,0.7811984455033292,0.07397846113107787,0.6009085920876357,0.32758645097206596,3.1631422315578033,3.438819186868934,4.265832340029903,2.975119094302202,3.6231860604282478,2.552184056274788,4.729489277998453,2.552184056274788,13.88363475269998,10.90485939470149,21.58463001590253,17.318797675872624,66.24410589545141,44.65947587954888,38.90342769177515,66.24410589545141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
