t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1.0,340.15370915642785,4081.8445098771344,340.15370915642785,0.17031169523216094,0.609845967976579,0.17870493246906238,0.9611880861529519,0.6987113255042964,0.7253828980865222,0.33406950004065705,0.21360416932778947,0.12140162144352484,0.847191121757916,0.3980677075694934,0.3225713442913215,0.022757539167877483,0.27826496114511623,0.9945283968454824,0.9676353998693303,0.6981116421548539,0.7610928320968015,0.49748914144969436,0.16432481916067476,7.380787318657843,4.347668500774904,5.90303782712029,6.17421946732381,5.212777606792516,5.225390184597808,29.018490720669362,29.018490720669362,23.11545289354907,22.844271253345553,23.12806547135436,16.424925795219004,23.11545289354907,16.424925795219004,120.70542560146114,45.443416515888366,143.5370842770014,143.5370842770014,97.5773601301068,137.11773881887487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,378.22803331801157,4538.736399816139,378.22803331801157,0.7973783512989691,0.9403747419874994,0.09275339073963851,0.061960349791699065,0.5954817152899533,0.9137647643149953,0.04026650189622516,0.466057405208972,0.805695296480352,0.6850500107585358,0.28099660518253256,0.9586545172005286,0.7921116287321646,0.005411285907166552,0.1905306527522056,0.6226631720097007,0.36108076087530283,0.8231756437949659,0.5195880421654704,0.6003021944167911,6.210198411251729,5.058944290679671,7.879203289789549,5.835075282330568,7.7060140515513105,5.723212833203398,32.68943532560283,32.68943532560283,24.81023203581328,26.854360043272262,22.827430817465366,18.773222862799788,24.81023203581328,18.773222862799788,131.7897563672841,51.462658188402614,160.62691762890427,160.62691762890427,108.96232554981871,152.5457804484318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3100.218394630399,3100.218394630399,258.35153288586656,0.9561078368330658,0.925189605899035,0.049596594223739854,0.08499220976887212,0.33219513699238423,0.24976764703518695,0.4323046655911421,0.16036579384853444,0.4895225166923791,0.7024504164456066,0.5860084459777063,0.24789819027303983,0.09411922167550868,0.988049243720125,0.19314399506969604,0.2504350582994286,0.7334824442346117,0.3318686719813603,0.043313802242907484,0.38653199744042055,4.430937802172907,3.776069300757936,4.971087951594935,4.07312752008011,4.8757949575343655,4.112369102118925,22.127017532140258,22.127017532140258,17.15592958054532,18.053890012060144,16.392503725129878,12.82028477243298,17.15592958054532,12.82028477243298,90.62275314238869,34.94730230457324,109.44006900986429,109.44006900986429,74.23024941725882,104.20646377023712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3294.461093279226,3294.461093279226,274.5384244399355,0.42840803641719294,0.04664824095674047,0.067148532647889,0.47693892722418196,0.06690977697504563,0.4354250431234682,0.08165606096137545,0.5692632996766823,0.20243006545204645,0.9739865806068954,0.41391163001307574,0.2843741705326224,0.30594940818634564,0.11601833028648811,0.8060205279231045,0.8764303944301391,0.28002421329618865,0.5008494376750364,0.5820995184445721,0.506275339994464,5.987680109990288,3.0712214737542256,4.853679255611564,4.876253206835976,4.884798843568817,3.785215400824748,23.67363288976087,23.67363288976087,18.819953634149307,18.797379682924895,17.720370191405237,12.801153936201766,18.819953634149307,12.801153936201766,96.68874354127804,36.47478682596264,116.58570666694702,116.58570666694702,78.96837334987282,110.58948092022389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3631.598850566851,3631.598850566851,302.63323754723757,0.13356053810424007,0.6885136797831037,0.7456650825135485,0.8005643491862837,0.024257209551312164,0.9594157916465019,0.5636838585530985,0.13964723890928044,0.0822937292579381,0.7030225878995152,0.7367314405335431,0.7299242937896918,0.1897426131015556,0.943512391487612,0.17354729169710137,0.13427710761573852,0.4665625708148754,0.8313714501368892,0.3307335429987305,0.5441478564361766,5.6560390745114635,3.3928676746119066,5.64982287425499,4.84978419015766,6.691533822577552,5.396429096930491,26.24004763611357,26.24004763611357,20.590224761858583,21.39026344595591,19.29512003621152,13.892474739024557,20.590224761858583,13.892474739024557,106.25791480932179,40.13252237513812,128.94328298092478,128.94328298092478,86.96279477311029,121.44549427399343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,397.93026099402704,4775.163131928324,397.93026099402704,0.17693849593914734,0.13028973995702287,0.7683846553218825,0.9493841786150153,0.8719548712614514,0.820552785411902,0.3561939705172569,0.9791211294337697,0.22391958419080749,0.459269308215457,0.5382045194286759,0.7067654228554975,0.12422175948002212,0.08620655198972593,0.7570872048827005,0.7131142774165762,0.7951207011053103,0.9378638520479226,0.5059631682274504,0.7252860828157549,8.954077542466889,5.54098240942923,6.797861268007474,6.0728347284679405,6.67499514913634,6.69293736785444,34.04075109750788,34.04075109750788,27.2428898295004,27.967916369039933,27.2608320482185,18.411678405904645,27.2428898295004,18.411678405904645,140.9969024786393,52.452429503412525,168.94687662896112,168.94687662896112,113.7360704304208,159.39063866582583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3530.057785410914,3530.057785410914,294.1714821175762,0.7354587468720957,0.4352948727977377,0.4993101627515839,0.12207787297239359,0.17695968802556183,0.7419009880869872,0.618552012257599,0.9496767971154101,0.5398766302960627,0.46140074741446446,0.02745361417717762,0.046205909182230664,0.18294246770330957,0.1002118147532739,0.25426135087350943,0.47172860496468627,0.23355064450522012,0.5316875269189476,0.726217795175497,0.5017130177739854,5.679726148274845,3.999142257563376,5.212683645253359,4.880996012637872,5.46194953975868,4.08775775806383,25.234497603488133,25.234497603488133,20.021813958234773,20.35350159085026,18.647622176539922,14.092821915454607,20.021813958234773,14.092821915454607,103.23125325720557,39.327319518942744,124.95894662975067,124.95894662975067,84.58363108066564,118.69826695435502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3792.4278151411704,3792.4278151411704,316.0356512617642,0.07175934171678511,0.9971453722655576,0.04105135317066,0.15356455034188066,0.9514014432317882,0.13133869283346433,0.5408900863041859,0.24945854570472759,0.9887668166589731,0.7160720150909039,0.002171392198495714,0.4813488557523079,0.0475832248412984,0.8849841674400521,0.13781212238082896,0.5822264435278626,0.8007439936044631,0.8358440986921446,0.7058417708071119,0.6261736495716369,5.297446249867146,4.132799495608254,6.15268615641384,5.0391145952454375,6.581993235549589,5.781078840518161,27.204039732684265,27.204039732684265,21.051353576270426,22.16492513743883,20.250439181238995,15.324600247267533,21.051353576270426,15.324600247267533,111.03447247014549,42.5286399799518,134.00031200261574,134.00031200261574,90.7840332889065,127.15998711244447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3391.706709739612,3391.706709739612,282.6422258116343,0.2117964535862149,0.8262511493380892,0.5194188424330551,0.2910969080557817,0.6536565807549873,0.24174850611712784,0.8232596420954849,0.313864367233056,0.8544339514806134,0.2726992324991083,0.027259532263111286,0.37160803143603116,0.1671597505611232,0.9099706011237868,0.7898727340667244,0.13069917225189287,0.6818155394690365,0.5020235853177375,0.357092740800641,0.10537766756731226,4.714069589352035,4.665859002760025,4.539323666814621,4.749393678949382,5.215254857358934,4.525689601544854,23.883900795235,23.883900795235,19.344577128420376,19.134507116285615,18.655011872606295,13.954576348524029,19.344577128420376,13.954576348524029,99.7219669400207,37.83847714375903,119.5460393121204,119.5460393121204,81.0669550674144,114.36610854435881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,332.43220624933485,3989.1864749920182,332.43220624933485,0.29586938575913546,0.2645518489174411,0.6831060437591263,0.9699032351426301,0.5290735945901774,0.8668667114455217,0.19395117352403457,0.5015821095321055,0.76821732014345,0.8765532526137579,0.7424404671688998,0.2614021466220565,0.617997322464423,0.8089118593582544,0.9763870037189039,0.08902230752927376,0.3389448550291698,0.5818002271982711,0.2919901456554225,0.04972597135220547,6.758834697670279,4.789312390968754,5.16510358573771,5.307656811972903,6.369737120935887,5.071444691086428,28.390644607285537,28.390644607285537,23.225541021547826,23.082987795312633,21.927248591698365,15.262072788679367,23.225541021547826,15.262072788679367,117.19615161649664,43.652717395964906,141.57743184165872,141.57743184165872,95.26890302479826,133.75651683502545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,414.0205388954639,4968.246466745567,414.0205388954639,0.8235409788115428,0.761549435236682,0.9856215227554969,0.7463102399452115,0.039301481313077424,0.9180067253321571,0.39864657987895924,0.9382841209702656,0.9719164431481976,0.994419973694561,0.2676345565481649,0.665063771259802,0.40411387106363017,0.6313139959952812,0.45933431250308987,0.2162589770704212,0.9007168669093835,0.2902755098720742,0.9928094144557511,0.32910880305455215,7.641179512231833,5.602738099435243,8.030511820957056,6.281606372531224,8.10593314945312,6.835676653015259,35.661968954608476,35.661968954608476,27.631457133651423,29.380362582077254,26.36120063721356,19.914856292923524,27.631457133651423,19.914856292923524,145.23145197300545,55.576825247532,175.8820710515206,175.8820710515206,118.87025133579189,166.41656476236685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,352.2630614720667,4227.1567376648,352.2630614720667,0.6856428838497988,0.27950296242835826,0.047830861076655684,0.4484339681009042,0.5247746090287192,0.4327752966792626,0.18507261440392941,0.5426043688709727,0.9871758208080054,0.3865600470176034,0.3908520884155443,0.8293839992949786,0.6009081002777418,0.4482476037536446,0.8291642557299335,0.885641004695872,0.5283512817360536,0.9771883136300517,0.87784080845925,0.23916270241968463,6.528129592835512,5.015967636628285,6.318374556963978,5.647768245469779,6.656981080952831,5.384889339958187,30.167221112850385,30.167221112850385,23.84884655588641,24.519452867380608,22.576754814891764,16.98211043906204,23.84884655588641,16.98211043906204,123.74215403554098,47.149331551912425,149.53369864391624,149.53369864391624,101.16539922064922,141.99635621559767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,332.38733434107706,3988.6480120929245,332.38733434107706,0.2553076631135235,0.16197823218760743,0.9340364950266778,0.3792771234631648,0.12540535158738897,0.1469754446682332,0.12913951205005314,0.7152082717938303,0.5623867941806924,0.8651023628689807,0.4355837316164235,0.7720479701112035,0.6450605513478224,0.47939527804596993,0.03764871432924399,0.8771204762659618,0.40812167866504856,0.9657754309323483,0.5184318163896704,0.32859633030583213,6.038575343020234,4.248542388983491,6.03818437253795,4.95213067510913,7.453683637735159,5.901691341179179,28.73111641738597,28.73111641738597,22.692932044848014,23.778985742276838,21.140939748292034,15.238857436630571,22.692932044848014,15.238857436630571,116.53496206454257,43.969973854016544,141.86594010337538,141.86594010337538,95.39402231625051,133.3258117977291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2854.08405175492,2854.08405175492,237.84033764624334,0.7004129257779115,0.23430080896136218,0.4062647767288109,0.12838679000469788,0.7580677812798631,0.11410132767748382,0.16055581083632275,0.2322807009920641,0.5564891039186338,0.38352604231408494,0.06482162474499586,0.043406114388637396,0.06898119530743851,0.34298811678142405,0.9477554249919813,0.11535585030122542,0.152071098975068,0.7133363383868414,0.4896371999602669,0.5061779875397701,5.157737044969802,4.213471051401341,3.9723031092119223,3.1222645987438726,3.717208363297777,3.4777124867319946,20.182984167624717,20.182984167624717,16.210681058412796,17.06071956888084,15.971185181847012,11.308038759357135,16.210681058412796,11.308038759357135,83.85587333486637,31.491022926981852,101.156088780313,101.156088780313,67.88468815301937,95.4034079707893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,363.86839644772004,4366.420757372641,363.86839644772004,0.8595187264876688,0.3186004486110643,0.6767809091220257,0.4243742101846285,0.954514198105172,0.5978460955154489,0.11326510800754486,0.4363606078437178,0.8125754746584928,0.4858351786851193,0.6902321667317716,0.5194608236154697,0.2767953439134119,0.8819496016035855,0.9595694245579337,0.9017999693000479,0.5114555111786229,0.29144201669701975,0.5053561084111582,0.4285634892529768,7.528060336930382,5.285037186516636,7.036526802198187,4.892969704309931,6.62800995881838,5.390037969001141,31.370603988773517,31.370603988773517,24.33407718657533,26.477634284463583,23.096105196758092,17.214533693024755,24.33407718657533,17.214533693024755,127.3859240539052,48.58513768179827,155.10153032818602,155.10153032818602,104.28981885714711,145.83842973674717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,352.07580664046174,4224.909679685541,352.07580664046174,0.04826146120988595,0.997088153968842,0.3383038947529373,0.4030568263722829,0.6705202438605175,0.81961615720831,0.4156788382292458,0.8057355263596645,0.1972640497743966,0.041247540348888445,0.4691700631045058,0.09538265770189336,0.8388066413179871,0.777670884254047,0.7327105615984654,0.30970829390617427,0.6834241469428903,0.45108869369012494,0.8919254872552597,0.4866445582936272,5.79031790454377,5.565939323701315,6.220929236767213,6.095104553570594,6.158557051576894,5.443886407985524,29.83084807015978,29.83084807015978,23.60991883339257,23.73574351658919,22.8952481898012,17.88197311403912,23.60991883339257,17.88197311403912,124.04883627755245,47.7128211841989,148.499250437733,148.499250437733,101.15358808775125,142.64548003518294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3625.377732235288,3625.377732235288,302.1148110196073,0.9472705716617097,0.5015660225072038,0.43203402337913555,0.4105034982429754,0.4793691689255529,0.9580743140611626,0.39759161462783255,0.6037879382069227,0.812157076091284,0.1548478865551045,0.2394923541574423,0.7159807447691388,0.5280342483471648,0.7897948413769154,0.16494892611758316,0.14717091879548605,0.3431670790175799,0.28459517526783495,0.9520637835014845,0.2599653083065946,5.185734808537643,4.284773153430689,6.419544069827318,4.083784123503874,6.188008497663948,4.7069041762873995,26.161844652963474,26.161844652963474,19.742300583136153,22.0780605294596,18.261196261759604,14.78810134676188,19.742300583136153,14.78810134676188,105.11528749758459,40.94994599972536,128.67445234842074,128.67445234842074,86.85409123582498,121.38449316572301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,348.9727331890991,4187.672798269189,348.9727331890991,0.9331012697973404,0.7406839932492041,0.33702253242679725,0.19420072273913613,0.2900517374996503,0.1711016898463068,0.027043276704006525,0.42304574821663865,0.8532268459535778,0.19018386577608493,0.2738912042408038,0.9374996229174539,0.30131647432452147,0.9906538621666248,0.8497691702648178,0.4554608326953876,0.8847068883827268,0.6306459654903867,0.4910955361302223,0.9473113821695114,6.306601805304784,5.390343779652084,6.679535825215208,4.673957904950082,6.9781528152324945,5.198827094329968,30.028592130354653,30.028592130354653,23.349056305139445,25.35463422540457,21.56973058423692,16.743837509817375,23.349056305139445,16.743837509817375,121.71980865990304,46.77242964017203,148.85376860621014,148.85376860621014,100.15007807566613,140.24297189062295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3628.459823585222,3628.459823585222,302.37165196543515,0.09307033335971004,0.975224913659623,0.163981476239077,0.55515926446481,0.7116493955036228,0.13453648453331124,0.55144350617288,0.7140168286342735,0.34095245087172965,0.005120519870597806,0.7852079216788785,0.32543165705302113,0.5306487616020398,0.014749632006921587,0.5785910891064397,0.7541114099450719,0.8326829896942901,0.3242936358706905,0.4286438812966722,0.33590846987877276,5.203121897100668,4.924159423669766,5.291010292635811,5.400670139089218,4.61897624016513,5.266253219500746,25.437937992660594,25.437937992660594,20.146927700024783,20.037267853571375,20.794204679360398,15.615839855394796,20.146927700024783,15.615839855394796,107.43284822010116,41.05377784805539,126.82283909433693,126.82283909433693,86.63864354074076,122.40141109616033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3665.281489379758,3665.281489379758,305.4401241149798,0.6567881262151191,0.6244973194375135,0.07657490388369437,0.012658335874772164,0.8275671393497189,0.8208247086695191,0.7207205115742896,0.17961335808468248,0.9587180795688143,0.025026241077651945,0.24349604190883867,0.8096702460669186,0.099714081868579,0.43450754614803344,0.941902985294561,0.819823968315465,0.15172669126489824,0.6987202013560506,0.18523897210369422,0.3400846734912466,5.551311332877379,4.257104806754818,5.4375370717440195,5.0825700669432115,5.8877753279681695,3.8221311145336614,26.216298606287594,26.216298606287594,20.778761534543577,21.133728539344386,18.71311732110907,14.777211945442048,20.778761534543577,14.777211945442048,106.70168801366988,40.99351055172964,129.90106076644878,129.90106076644878,87.98857069256081,123.54454417254644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,378.20316237614446,4538.437948513733,378.20316237614446,0.9333032641337329,0.7893902302396378,0.8005955887208649,0.3553463631879237,0.43663213826018366,0.03997518649423326,0.05487873582252001,0.5756692541393399,0.793058441414882,0.6442081928530287,0.6462265251678171,0.8223147971284174,0.8964991647713867,0.317503360478827,0.08255020442969718,0.33549845133198897,0.9607604735320427,0.5050860858671941,0.1563864416725428,0.8817112956229806,6.551336498573209,5.980486404094079,7.6972752247610385,4.884515979481069,7.4015100490627805,6.337269727581068,32.515124155972174,32.515124155972174,24.817848931211138,27.63060817649111,23.753608609729426,18.56227760833619,24.817848931211138,18.56227760833619,132.1639834612211,51.07740176430836,160.8588319591939,160.8588319591939,108.41037485149167,151.790501391039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3767.4153971581704,3767.4153971581704,313.9512830965142,0.46424195662023493,0.8751613056012262,0.71859687604911,0.002543481796653757,0.9355099416965337,0.19239283150312314,0.19238482404800983,0.296472307984862,0.27856751457394313,0.9002323236350419,0.8487081915056959,0.06717555216192073,0.14890418484106627,0.0349473820186329,0.42581485208191805,0.6687771584817962,0.022089251462924064,0.7152168098721225,0.19884661847129348,0.8205920245612478,6.162479815745569,4.602007486209998,6.012520025085517,4.43744584951209,5.717036271284093,5.57800917844073,26.93148944783727,26.93148944783727,20.91896942275175,22.494043598325177,20.779942329908387,15.051973360807605,20.91896942275175,15.051973360807605,110.61386400914228,41.98346280864487,133.24693470031082,133.24693470031082,89.8339216792339,125.80486446279326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,348.42051223656887,4181.046146838827,348.42051223656887,0.035384158283706446,0.5040361467168332,0.9784264566637846,0.6855214347838912,0.5703923564081814,0.5258604524987769,0.963138186905051,0.16187333217964073,0.04134677994648739,0.294008343383369,0.36712378600574724,0.5819596030405675,0.725754050572091,0.005937036590489164,0.30822195065622826,0.9563710390033027,0.5554915410615611,0.8703048645152379,0.04453042529937978,0.6487656224458748,6.5906215518835545,4.709884857057264,6.420980195377427,5.865059907492092,6.294643727556455,4.928146855274303,29.881190239366795,29.881190239366795,23.460210043989367,24.016130331874702,22.093713171707215,16.995924959926782,23.460210043989367,16.995924959926782,122.31222865435696,46.87711519929358,147.69485585851382,147.69485585851382,100.21851548264974,140.6746504865659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
