t,y,mu_0,mu_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0,312.88811293363904,3441.7692422700293,312.88811293363904,0.4559636999107278,0.4004021213405162,0.734215129748428,0.9931443658396132,0.03956732819950515,0.4383850300204869,0.6134805440551133,0.43317923237931,0.054275478090374474,0.9399370834285861,0.8224917925239824,0.7553737561590901,0.38970660538033064,0.25172109087937766,0.13397158796330422,0.33855332933656956,0.5269134766331367,0.5908168746970921,0.29109068174135866,0.47872679759968184,5.484093044025666,5.753163892350873,5.671259859264028,5.00325418530935,6.805551398750017,5.826631592593833,7.19486395889469,17.96090430203971,16.583049670254056,29.106634939844607,12.19811814420404,30.2409264793306,29.262006673174415,57.887802754302704,76.00407878967222,76.00407878967222,88.52766405926278,75.93061108942926,135.35164020884744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2845.11019855249,2845.11019855249,258.64638168659,0.19676488705071493,0.5352130240448371,0.581923750685259,0.8953879430708878,0.6118007739683918,0.6431001118354978,0.24518280688424277,0.9514518438868907,0.18655220168448572,0.09969892744734632,0.9669448276181021,0.6540334343923271,0.18311988001835933,0.24801582361433183,0.15505820509962442,0.26444870902972206,0.5967440223776402,0.3811863531890116,0.9772785084323141,0.17950222154470907,4.055171483657168,5.383631129511922,3.8575571946815517,3.4578745969339177,6.406697819374998,5.362516371503053,6.4221908031062105,14.319426497713717,14.204022097948894,23.176425207890773,9.880065400040127,25.72556583258422,24.681384384712274,47.26051270587979,63.08489838041501,63.08489838041501,72.05730149035689,63.10601313842389,111.98688942089001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2886.173699221687,2886.173699221687,262.37942720197157,0.5924963936152717,0.08212095989718193,0.22394025254487693,0.5324208147635333,0.6955889196483107,0.7670208463107663,0.8114299964312734,0.8825866626922007,0.3022425577836151,0.5530018078560897,0.3393673192034956,0.016433212293541,0.12403242565795791,0.3543301551693596,0.3073552054369142,0.5358956810427594,0.5426076561400702,0.958823933534282,0.8580619321406507,0.06955467871207133,4.5012708699043475,4.358536525400967,4.882794130389462,4.2148887519743194,6.798777815234008,4.59775846486037,6.255558471745303,16.182842815527817,13.171183742235655,24.213048749414398,10.470447223719622,26.129032434258946,23.928013083885308,47.85467971536968,63.7524868653684,63.7524868653684,74.79435187254715,63.513264925909,114.09456804904174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,306.4815237518143,3371.296761269957,306.4815237518143,0.7296981735060603,0.8508676159134758,0.34150650899632584,0.03990493983554311,0.6782226622974938,0.09748591362021519,0.2686921257752507,0.400257964989607,0.8494331472315607,0.7927866103278441,0.02111748267345348,0.06672438032416428,0.6325847323943609,0.6994849448324991,0.7006325114177171,0.5094946792817698,0.8904916526364985,0.7463255799767589,0.003595837071112995,0.9211710624179418,4.227623330755301,5.066067308728529,6.293190965095516,5.093622149030709,7.834825323836507,5.8963250548095605,7.4556848415203545,18.355639619687324,16.0560145125688,28.13618859513041,12.549306990551063,29.677822953871402,27.739322684844456,56.741510098250274,74.70028380765164,74.70028380765164,86.78045789021324,73.87002606157061,132.51429535665346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,322.8260627720699,3551.086690492769,322.8260627720699,0.17030169690890395,0.570747998622504,0.08690088141424679,0.06306517088540964,0.5956116117377923,0.7599100185531757,0.9990761117341357,0.79384774186973,0.26081270248624655,0.3481123908777366,0.17677496973254747,0.8406271833057566,0.6874050575561226,0.9796743206466637,0.42701250437843796,0.7634983770247331,0.6358141551600431,0.3658990895150761,0.5016006025438006,0.7011965067364433,5.551888454576339,6.9173973167798515,5.575403398411109,4.70666948101501,7.730700239658513,5.789632974968863,7.11362746752133,18.85799209264596,17.413699772763724,29.864986118303637,11.82029694853634,32.02028295955105,30.079215694861393,59.0989828396037,78.17120450880742,78.17120450880742,90.62249085434733,79.29896885061841,140.05647358666212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,305.86657982579305,3364.5323780837234,305.86657982579305,0.7224747341340285,0.8374749823980998,0.2894360407652009,0.07157909396035622,0.6313026638330246,0.025846240344971405,0.3292507046045541,0.5725367359780726,0.8703287699724631,0.6021779511685509,0.8192066954936607,0.03082091189049141,0.775027270035651,0.4674956946953026,0.38990608854551967,0.8415864122193599,0.5742582335418767,0.41962792006789285,0.9426809649915815,0.5389936181333456,4.518201473861641,4.926418675827539,6.493664494127821,4.666386598918209,6.927782203640767,7.370759569505065,7.174452163156355,17.93964817163023,16.96356484425081,27.77912340589156,11.840838762074565,28.213241115404507,28.65621848126881,56.58352701221693,75.40027025922441,75.40027025922441,86.21582882086517,72.95592936554688,131.39263478052047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,342.92584931248325,3772.184342437316,342.92584931248325,0.8396545381763743,0.4880849902182387,0.6659536823214905,0.10113378542717033,0.42769730327227695,0.49366132993156986,0.5932187830688874,0.429398417927372,0.04069017287589882,0.14593883540497676,0.25050218503032284,0.6147796038980308,0.6771399490846604,0.7627812457487981,0.9283594063701003,0.99532698767871,0.6753490521357691,0.44160228681197855,0.9020705387340889,0.8801552367611929,6.290176597629261,6.7833526062687906,6.788562889914538,5.140845425976984,7.3103145531596985,6.74646223864737,7.131418320262648,20.3890540407035,18.670660270893144,32.13435584005222,12.272263746239632,32.656107503297385,32.09225518878505,63.077279857185,83.42423324662133,83.42423324662133,96.88792881578041,83.46112361424275,148.21469658997094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2071.0135870770027,2071.0135870770027,188.2739624615457,0.5146855980776178,0.1253350620011442,0.334793547996436,0.08154081268032043,0.5511585285060779,0.4307290930861891,0.03220444829098634,0.10981210712273326,0.37517910116414876,0.15926598679058146,0.43693780791095926,0.1312319364213993,0.20428727983674955,0.5525141325301975,0.002581705757424002,0.6238336187850297,0.4925642887825613,0.5988631093416072,0.27343920065069516,0.6235486061958649,3.21877787564682,3.5330215124420756,3.5853022973187336,2.814012307237503,4.1708783861706475,3.480832242606267,4.498004086958873,10.974958559136201,9.827866062285846,17.649118079604005,7.312016394196376,18.23469416845592,17.54464802489154,34.78900053608623,45.65948904050997,45.65948904050997,53.480741057828126,45.711678310345775,81.5433012885699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,357.8761151262679,3936.637266388947,357.8761151262679,0.8101298524884448,0.9877361456947955,0.3995359917319877,0.22112980868833854,0.4225096585859113,0.4263724597964559,0.8862377512563845,0.0492056327018503,0.5829993242451756,0.9501349026469722,0.3450943178088708,0.5523597314124101,0.43966038230671745,0.7976758019721689,0.1939459755023757,0.8066449365031547,0.7456795229562071,0.5117716815832885,0.7380735045832736,0.23009042983588257,6.168131721119225,6.192966881427045,7.1285677394951605,5.2697363277649725,8.10756686548102,7.425584683852698,8.403455550588042,21.404266326095403,18.888287893044716,33.16285822039445,13.673191878353014,34.141857346380306,33.459875164751985,65.72433799179217,87.42562126224512,87.42562126224512,101.70019158959485,86.19300345981947,154.73033682901988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,306.8823767209819,3375.706143930801,306.8823767209819,0.20379054398234797,0.8532068241611911,0.28515352032160857,0.5081244877311492,0.5239148607049094,0.1165585698740994,0.8901413835557375,0.04018107126226966,0.5328795651448712,0.5353136229680419,0.77694171094941,0.10060278242125498,0.45267262996441404,0.29211551212487263,0.22157099780385048,0.5776492454468319,0.9128157055196575,0.9496558980237771,0.06340674155310566,0.13155747916925442,3.999837889448055,5.381284698757309,6.038211889302082,5.31638098123137,7.223325477190023,5.1182746642513415,7.9600861168771635,17.26137525594016,15.815940344240019,28.69580157561598,13.276467098108533,29.88091516350392,27.77586435056524,57.78820901796453,74.12964704885395,74.12964704885395,87.00950828022991,74.39265708335992,132.70636378797383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,303.9313824322769,3343.245206755046,303.9313824322769,0.6537852174915131,0.29822312042287824,0.6689410738293178,0.4548311834593217,0.2379173910352047,0.7801292410247579,0.11073794329141018,0.8190373742965595,0.5386328276958748,0.9096134945501232,0.5388031276182738,0.22826759286174048,0.6426786411614998,0.9317657391399573,0.7616691023142668,0.24525887414724268,0.12157893838862699,0.03705553859761879,0.9347371811805693,0.7616685176742778,5.828971406268603,5.232933380342754,5.7985318725641015,4.722843598891094,6.363530194030143,7.138266102043262,6.083295947351857,17.99103347286285,17.09404308127711,27.66657620541841,10.806139546242951,28.23157452688445,29.00631043489757,55.56675883293847,74.89752653528049,74.89752653528049,85.47005965942179,72.99219381357997,130.79567726758336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2855.181253364747,2855.181253364747,259.56193212406794,0.14134859131241284,0.30724861170165685,0.5543794581165076,0.5278467942871428,0.12677018841413668,0.04732431088779543,0.9773553254508183,0.8938869004317826,0.5785428598314043,0.19039741633031027,0.5898993249429764,0.2743879144499096,0.4049762563935132,0.63126606297136,0.010503960539684498,0.25268393286786495,0.762783178436463,0.45866143155471273,0.08499155271497316,0.5953411542940297,3.66954629786964,4.9766405708297015,4.518720372181818,4.580222414736347,6.546714035383753,3.9940932783432093,6.242726459894947,14.734980705435213,13.550956263909258,23.987856115512454,10.822948874631294,26.01584977871439,23.463229021673847,48.36176125405301,62.57211486564961,62.57211486564961,73.0090147172528,63.554662158136104,112.57582075987645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,323.85788747686473,3562.436762245512,323.85788747686473,0.6768667350385568,0.7734759218912343,0.681762055753737,0.6879191194462773,0.34375495398065525,0.8115271099205661,0.6404519229793163,0.2933657969107226,0.7316921655841935,0.04397254788795668,0.5232487379394277,0.6416732405278011,0.9510665336890715,0.1019299060736848,0.16945588676145007,0.7901614804655661,0.8386752700646227,0.6504811189758151,0.3579297363395152,0.6420887334548427,5.081049623348063,6.620607329524789,6.002872847455817,4.601043980125082,7.388771387303032,6.4493920116447345,7.618654328331737,18.47269385810691,17.671043321294604,29.924228108785485,12.21969830845682,31.310126648632703,30.370747272974405,59.81496973853691,78.73418276083274,78.73418276083274,90.98736754832362,78.90539807871279,139.96853751825094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,313.59368361259095,3449.5305197385005,313.59368361259095,0.31262428895437244,0.8466082238177248,0.5112113128194324,0.39221224475364014,0.010179167971637648,0.43679373202060423,0.9527051032881065,0.5233388380788156,0.42155818156203406,0.9650173135358978,0.19147122963285568,0.30689958206492507,0.6351051243374661,0.24235114993446927,0.7455035952870159,0.11284519927383474,0.3944742304300143,0.951792649243652,0.423318894421173,0.7281692761555625,4.777422506811515,5.3500335666587535,6.467235190124828,5.58963170850891,7.3766967920612005,5.595515027575408,7.044829183615241,18.621354488997543,16.535180302743072,29.229152155719248,12.634460892124151,30.13861375765562,28.35743199316983,58.39879335058647,76.14842767703459,76.14842767703459,88.84239953001077,75.90294621611794,135.51619359040947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3084.1113447491025,3084.1113447491025,280.3737586135548,0.9812213242635724,0.9116996022706256,0.028198592620887752,0.8389614232509455,0.20276034450103075,0.92028472779505,0.2238400494301298,0.9621654205865281,0.8031113180693827,0.12347900184482141,0.39589962777728194,0.6503782898255009,0.842695971122345,0.8868774020980633,2.499423757695851e-05,0.7105919995900811,0.31711521863295944,0.04946229614271369,0.13957654436902966,0.16665624197686468,4.920796009482965,6.022329576885078,5.1539908613981,2.867593153906779,6.708665953101247,7.284517498719227,6.142400160292001,16.783452823982312,16.174440229511085,25.107109761964924,9.00999331419878,26.66178485366807,27.23763639928605,50.29154330567479,69.20552276697822,69.20552276697822,78.13819229943206,67.94333484514408,120.97441738261121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2841.559962009874,2841.559962009874,258.3236329099886,0.884931795007475,0.5848371816206672,0.05470462199741655,0.14670534079631636,0.6201127742893607,0.5062641468423711,0.3113083304992924,0.7966019785012395,0.3644118574899444,0.7247350854122232,0.16133052564562878,0.17414798310476587,0.3407850573585942,0.5010435614030463,0.6249870214539279,0.011321578681742772,0.7821124299415311,0.9355144012126454,0.33598936404810154,0.3460194197472998,3.95477465004789,4.150077519736589,5.135499160292661,4.436521034924306,6.632544146404119,4.855226352022434,5.99727269354851,15.72281795674467,13.44182490668333,23.674145058549954,10.433793728472816,25.171190044661415,23.393872250279728,47.5497636937061,62.99230884218054,62.99230884218054,73.22462899404717,62.2871600098947,111.83764394539192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,340.0331568253483,3740.3647250788317,340.0331568253483,0.3198149391610229,0.5020981313200256,0.5592054431293912,0.5132301028593625,0.957445903914394,0.9030630503035513,0.9903779591214562,0.19651575354800932,0.2853361781693099,0.6584665108428823,0.7236926900945916,0.5493172139938536,0.2678034210928957,0.6742451473716703,0.1573562447249669,0.6138556799633406,0.3909086045167409,0.6316034094414155,0.7487066074780522,0.3180884072041019,6.149394878706727,6.336233231473662,6.098519576263659,5.05365943033601,7.679962282916818,6.013922867071974,8.207139219463402,19.927876737887203,17.403815528881644,31.84494633624346,13.260798649799412,33.426389042896616,31.760349627051774,62.509560514924516,82.35284054362003,82.35284054362003,96.79397135098185,82.67515090802172,147.62417592276012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,364.5296191398263,4009.8258105380896,364.5296191398263,0.022105560017833037,0.9763341129525086,0.8052210538825619,0.45930663575247854,0.6690382815716753,0.3917032315153186,0.06710041596476113,0.26065475553568107,0.5972080911859664,0.8934317939222661,0.44851724734518983,0.5758435409707587,0.759969387444062,0.36501829341882575,0.7014843774876721,0.9711318606382673,0.8219177998477845,0.9453226579535625,0.2785324343659277,0.3003208337409644,5.241557375163454,6.078678349634529,6.9556367610275105,5.807983027266686,9.109013671084771,7.048883335501756,9.296876162894279,21.306207807275737,18.935544712402972,33.38073167598646,15.104859190160965,35.534108586043715,33.4739782504607,67.4211355785504,88.82058996030038,88.82058996030038,103.26577692388386,87.85038497443315,157.73543022233056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,327.61530444523214,3603.7683488975536,327.61530444523214,0.5770613147577794,0.922392512753359,0.5203527464713671,0.7502978554587317,0.6217070714227908,0.8451565977282074,0.17199011231401662,0.9273228939153979,0.48725464954065545,0.28505857082022645,0.9286363495563024,0.33434077060465506,0.3010749791087707,0.4436646614202735,0.251066107241829,0.6246979027880387,0.7249920248927869,0.7652341023482264,0.7603384969214371,0.9773526062698261,4.982025133702694,6.974587501028026,5.791229359580189,4.392069654173799,7.830371981992354,6.665884170972058,7.831685437633258,18.603626475275238,18.032541326173884,29.971597086117967,12.223755091807057,32.01073970853013,30.846251897509834,60.22789350409891,79.70617479076601,79.70617479076601,91.6452305507101,80.01487812082198,141.68851158541412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,341.24230623630314,3753.6653685993347,341.24230623630314,0.8916825825697271,0.07240356416477745,0.20754493043976696,0.9640766929052441,0.5444302067377764,0.5204782549667409,0.9902407283039368,0.5185360998508515,0.4531421051580884,0.4566130261294181,0.4222189005114465,0.9449363224802453,0.8164374516232641,0.5571417908671056,0.4707536684845198,0.0768490673318587,0.9142634918701087,0.8630779430051634,0.44617813264191675,0.12939037007970244,5.538459272084765,6.062752851965687,5.824963653430983,5.69829193123473,8.034009637728861,6.572433304867611,7.937692438389456,19.39743256324461,18.33347808806803,31.062160147105622,13.635984369624186,33.2712061314035,31.80962979854225,63.03162260479783,83.17652481947907,83.17652481947907,95.90520687851667,82.66684436657715,147.5098910979882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3003.94270912147,3003.94270912147,273.08570082922455,0.1698834475517207,0.027559465023046403,0.782683314075191,0.5058525493027867,0.08737817771333478,0.05122110788364542,0.7794547060469174,0.27591992633880214,0.19290208219822436,0.7745913873148184,0.37966524847634797,0.14681435873604332,0.10392147833754717,0.7279998242642743,0.3786636549372432,0.39600539056291717,0.43681038067530786,0.571264776760329,0.6343635200763024,0.9785924833637644,4.586982439849119,4.808639169272294,5.091692693350352,4.935054770887977,6.0838999939492355,4.438222406781272,6.1876453160867815,15.762575127148708,14.181916346941541,25.610014389446526,11.122700086974758,26.602221690045404,24.956544102877444,50.91463082336283,66.02373566394246,66.02373566394246,77.45183370644745,66.39415242643346,118.23597174343439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,343.2915917887321,3776.2075096760527,343.2915917887321,0.38641861321121485,0.5341401599521872,0.3872038776851092,0.8591104527114636,0.41528416003863156,0.0391867359381024,0.8682849080477365,0.8227111246143263,0.8775119312869902,0.43536694970113465,0.25576078339935426,0.7531646118114039,0.554456517378295,0.15753666410434986,0.9685919357180065,0.8460229237306874,0.4987015853078106,0.5079826058292198,0.9368775968549463,0.8824448769985136,5.097538003347099,6.662945637719615,5.901765938757295,4.633885827171016,8.931613890539056,7.564959139860033,8.364663549324085,19.930917832643452,18.861790604750663,30.66079895631911,12.998549376495102,33.690646908100874,32.32399215742185,62.52113893756487,84.11524997131107,84.11524997131107,95.9142583228795,83.21323646917065,148.46669583573106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,308.4824212169916,3393.306633386908,308.4824212169916,0.668685017080122,0.4597550773711697,0.8251745637113416,0.11114212273460866,0.5447900170648263,0.12992144994224286,0.659594610505942,0.7974342110584025,0.6686959420787302,0.8622855027945142,0.492474422317253,0.9077003208645001,0.2060399337572707,0.04611906279247513,0.30014731370743286,0.9339887633558825,0.43848349506681805,0.22362457502217992,0.7166620013953916,0.7665118096973451,5.826091027071707,5.245838448355671,5.677888842415584,4.053943479675227,7.7789355781288245,6.373695480249351,7.4739757893876755,19.282915447616116,15.673477408280249,28.277737586905864,11.527919269062902,30.378784322619104,28.97354422473963,55.47913426424901,75.4578563496989,75.4578563496989,88.06211652832451,74.32999931780522,134.11437825922388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,330.9361443323636,3640.2975876559995,330.9361443323636,0.379744693787884,0.4167184676272313,0.7707575516210556,0.08107277478234542,0.16904656861305212,0.8588364864205735,0.7055440633725345,0.3409774448432533,0.3386430299192882,0.221168856981949,0.2346917427555556,0.9197387997515211,0.6284127402472794,0.781749489673538,0.8827341522485855,0.5427176576511324,0.5152533630446049,0.6574427425187619,0.31991047761096403,0.01006153233418472,6.297683494264328,5.949118529661807,6.221682158485507,5.397754702463864,7.343564962648853,5.747302883037274,7.237279260561155,19.86293061539869,17.094176115162945,31.103518145436663,12.63503396302502,32.22540094960001,30.62913886998843,60.83272822362463,80.22127956357508,80.22127956357508,94.23062159384881,80.42309521019962,143.55019865861175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
